frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
40,0.04812107358867904,-0.3091908115880254,0.07162191584051374,0.05189944051374229,-0.3459121631434039,0.0548073145657339,-0.23066828694426403,0.2379622223231738,0.037629262400859606,-0.2020005301179922,0.16598506802732807,0.014954902739037905
41,0.04763888716175275,-0.33248594884469107,0.05091397337708144,0.05053473896837905,-0.3571480345483461,0.043316184559170245,-0.23670093491527863,0.2941567567878665,0.04825283930548354,-0.14407132352468077,0.12448287103809916,0.02014390908790646
42,0.05035993402903638,-0.3546450282253125,0.02180783551074959,0.05204292048353629,-0.3652828515848822,0.03196225160515131,-0.18965252177507683,0.25173143696503103,0.07664755912256098,-0.10819720875914088,0.07899832976676772,0.04645696525728486
43,0.05597939977916503,-0.37066442324644894,-0.0019393373918696866,0.05500580434853455,-0.3717714576454266,0.024930733681040786,-0.18567761787734485,0.18160553532424742,0.06485630768634479,-0.10463024869901026,-0.007685478797849726,0.028837807091801372
44,0.06045127393249687,-0.37977390118267446,-0.00746250072129659,0.05730603803819884,-0.375062443299494,0.017253890902647742,-0.1052279863973837,0.15994423248857317,0.040250761278222184,-0.01603601164494302,-0.017539920038805595,0.01531729155386501
45,0.061479572676932395,-0.3870696211298736,-0.009785569397657476,0.0588775677126074,-0.3763625772220579,0.013164045119037933,-0.0394294210801832,0.11024170022906117,0.05613748029628821,0.01658519964878303,-0.0177240613968264,0.040303311389331416
46,0.06050971175574942,-0.3900702082410725,-0.007930772583068289,0.05928815167665946,-0.3774951858995897,0.010001569001813473,0.011570525627687943,-0.00033082355823980746,0.058451632310650654,-0.012409292296181401,0.05280656185451877,0.057892003563855994
47,0.05989331761296017,-0.3902374412912675,-0.00229882458381334,0.05875915282355497,-0.37843763828253835,0.012501762261476144,0.07826522752429062,-0.008030558721830025,0.07270663764361025,0.021722671494647704,0.07887761172611965,0.07196295730347566
48,0.06116089494083914,-0.3870059923956755,0.004411665218556479,0.05779711707525976,-0.3786443862058249,0.01886642843908179,0.12248303583064316,0.0381387013065395,0.08200755622558752,0.09681216939432474,0.11943387003684977,0.07877163875422483
49,0.05717000310537807,-0.3843496550582599,0.029761273451459784,0.05226557439939535,-0.3787610606384836,0.04789189823514518,0.11998342661301771,0.007626588788141994,0.07547858117164795,0.08101013267138794,0.032242171440011694,0.08421858391482416
50,0.052653498595270645,-0.3845885713920512,0.05548219023462829,0.04886082116707142,-0.38288850775561545,0.0736837344814718,0.14559357599411335,0.062601752244528,0.08199745399767207,0.08258983357894673,0.03187482337968587,0.06817352397426658
51,0.04866257838544559,-0.39114743429995474,0.08249230894946681,0.04680276319927326,-0.39313849145871005,0.0940704577437665,0.08976717227400464,0.08943856761169762,0.08741051410394261,0.055583088969270375,0.05167986321726036,0.05436414920861595
52,0.044137020460848254,-0.39551841861626086,0.10158505900305272,0.04413916674703065,-0.39694279379225933,0.10134714866695321,0.09364355790284527,0.125957788882649,0.06794564174406251,0.07930742002053062,0.08877867498735825,0.044289976209300023
53,0.03916443659293974,-0.398148021535076,0.12539107512969316,0.04053581348912615,-0.3976408032420921,0.11387647441744234,0.17741690456488582,0.10458500780148243,0.05345873366417401,0.15505116932807345,0.10808685744823335,0.040799664107986966
54,0.037276235921237626,-0.3987154724486763,0.1456041097181606,0.04111380133314536,-0.39534856343558056,0.12389993501783361,0.23364869434232918,0.02738407230285484,0.03153557318608378,0.23441554648247231,0.01502053850301266,0.027596661069454125
55,0.038330096875865395,-0.40193505123724893,0.14670160994847814,0.04515624121941095,-0.39668053663226044,0.10952146696661239,0.3020602014900429,0.06044672665545701,0.016267042555911194,0.36274257939138366,0.11463592755200722,0.02190265888476598
56,0.04344650351648259,-0.4039923250786549,0.12604463033903157,0.04931584301158038,-0.3960701643576004,0.09149615760394442,0.3806909839429826,0.15390250864874772,-0.013905626786487598,0.40383755610315064,0.15924191224274467,-0.003518337060101226
57,0.04507547371336474,-0.4055924246759833,0.10210098663154261,0.04878159433245444,-0.3989759301671685,0.07504604078602663,0.37338115574536995,0.14325602811728758,-0.029831423632562963,0.33061801284769926,0.11856954327782804,-0.02431212839017923
58,0.04369473988098218,-0.33418689359495285,0.07266338369627276,0.04480635436624411,-0.3060406858745099,0.05394765867803257,0.38871660219484444,0.08787539228592842,-0.04473556234478916,0.27547525741353673,0.04350274897187129,-0.040490166880057396
59,0.034264656061725636,-0.26451191429497783,0.04785252761424132,0.029339922333648148,-0.22971957830493428,0.03451371089952206,0.361789851190249,0.0484203743418341,-0.05753597572686748,0.21752370336951005,0.026999958469314956,-0.04951405539654831
60,0.03028242017053972,-0.2035614587799299,0.018009562489902615,0.023121287710759872,-0.1785315931311649,0.018629573029423196,0.2899721715714233,0.015159774452173539,-0.0763989380900539,0.16507944454090095,0.012099044388273895,-0.06065170848515266
61,0.02459968743155366,-0.14583728417389286,-0.014238180131079057,0.019226354875871852,-0.13924735089838694,0.0025555742380439627,0.2126801105714235,0.06323755532438866,-0.0850266892868874,0.13422928125273462,0.005539181276146253,-0.06564328868062452
62,0.016018778596110127,-0.08686361755084068,-0.023246204768904988,0.015633011683971194,-0.10923643333023249,-0.00016525615017564006,0.08860179498978239,-0.009450710031570777,-0.09193655091459615,0.10888392539329587,0.005287270272170879,-0.062363107194089176
63,0.007476549435582078,-0.029512009536407945,-0.0321914905357325,0.01373813855848931,-0.08582263049577217,-0.008776620963044518,0.0084247088141859,-0.05645967723577262,-0.07561269540602052,0.08850271225884535,0.005950432332993018,-0.048077552211179445
64,0.008030984994830624,-0.029979024921414,-0.03494135585493343,0.02109564055292954,-0.15143172461671436,-0.009021993514445827,0.0032537770461075525,-0.048915946994260405,-0.05936864189934138,0.07111083329694531,0.006497581688143813,-0.03721782560169104
65,0.013715229815332472,-0.10058816348645812,-0.0298803680817705,0.03061553409132678,-0.20685811542520832,-0.006221385879917288,-0.047880253152696964,0.00984387902968853,-0.04345101308850814,-0.0037181285053927496,0.03610893613365242,-0.028530044314100316
66,0.026818461821203843,-0.16835176488679102,-0.021156014060560422,0.0363317909219342,-0.2452425639059591,-0.0014074291171437265,-0.01577494410034597,0.012288589971619884,-0.028218121564850294,0.03911642730765783,0.024507503517443754,-0.01861990921066165
67,0.036414255984561376,-0.23071847547612068,-0.010450431039773195,0.04214889441008926,-0.27826337643704624,0.004880477245192688,-0.03070934447774635,0.03776249723963265,-0.01589917869346138,0.0014454631630586544,0.045768550601994806,-0.018689871516498847
68,0.04561168549356674,-0.29339869667971274,0.003870761462804929,0.047324841547942864,-0.30678508722812087,0.011605967114268931,-0.034206512399475815,0.017929839242567826,1.542654726552053e-05,-0.0015739389399604833,0.004709065051232232,-0.009793371768683808
69,0.054512761492547156,-0.35486321835903467,0.011537998153808595,0.05057330742020061,-0.32931695274507033,0.01780918951820947,-0.002190101913260491,0.012237603125079155,0.010052999754557063,0.04506432391984124,-0.0033459532722444787,-0.003630571174328439
70,0.06320569241046918,-0.416010862481215,0.023360589564503716,0.05386047843256367,-0.34749374779869496,0.022154563546636745,0.015158560053517706,0.030693209203592847,0.009347151151592696,0.061735157833571114,0.0248817020073799,-0.002079711439520966
71,0.06479993890201632,-0.4150923660317186,0.031514214427714134,0.05542545754035504,-0.3594827234297577,0.027138028901793773,0.031008493364878622,0.028654367280434186,0.011364658357550805,0.0718866963926312,0.018788218735231187,0.0024049571039770935
72,0.06443754668855597,-0.41717833203693394,0.036450645142306844,0.057572038582422685,-0.3762192668829445,0.029617635053504187,0.05374438839389813,0.00728164221541361,0.014549028270498424,0.028732815011783285,0.016019630680293516,0.0076262997285608605
73,0.06393363653518601,-0.417384617534441,0.04122397603667488,0.05719152030009297,-0.3810202847686578,0.03394645088170871,0.026144900337310952,0.044620821956073045,0.014452313995480751,0.026437898842176608,0.06071091079167985,0.010169766038442555
74,0.062350751855295636,-0.4231167347513239,0.04394128008875734,0.056620639360769755,-0.39491051723084125,0.03696780691719007,-0.11912947220032004,-0.1612250374970856,0.0223740613175025,-0.21208148116200973,-0.21345292681303846,0.015432314933614966
75,0.060772744933720445,-0.42551676175567493,0.04544573071926899,0.056693027818282005,-0.40346283766924834,0.039382061734583154,-0.10514810559421602,-0.022338160800006928,0.021595633325415784,-0.15282158115146954,-0.008226489504884221,0.01641457820248584
76,0.05952008409198494,-0.4300878260560018,0.04595350720158044,0.0563141312580422,-0.4130586431184301,0.04074095228969689,-0.19473526875530675,-0.030283096732844295,0.022894950878326926,-0.20135581827489307,-0.024817307223109965,0.019154833376682875
77,0.056195713891754616,-0.4278083386255999,0.047313103115690404,0.053799019222514476,-0.41129581769482004,0.04240340804358062,-0.24440120577902413,-0.05361073921585389,0.028881852369119974,-0.2049332677554207,-0.024954080629525914,0.024530274288398355
78,0.05458636372654191,-0.4341108162406381,0.047594130355938055,0.053123199941017905,-0.4193478480077111,0.04373054263569559,-0.21440998074851544,-0.052515188842129905,0.0311874065457393,-0.09946032903585009,-0.019546636851079865,0.026920721533579606
79,0.05217342869574859,-0.43584183299667373,0.048542766763053184,0.05235212345984234,-0.4265347900037572,0.04421973701058683,-0.26464768054260907,-0.04395008955141073,0.03232609801536911,-0.1786775850427328,-0.002657114781748479,0.028833079329724606
80,0.05281126314841655,-0.4418942054107446,0.04668357724502321,0.05390855643576382,-0.42974602464500733,0.04302526712213285,-0.26562646042569193,0.0029395562701725847,0.036992554169791116,-0.14086071303775233,0.11141501857226288,0.033668228335564356
81,0.05287836150058509,-0.43674352615619233,0.04425654925379785,0.0540882059623424,-0.4266801581755476,0.040833020721813884,-0.1146908789024628,0.15126784315399242,0.04083813929602275,-0.1346105565334321,0.03476996104877572,0.039614903948036705
82,0.05382434459489727,-0.4350686324625523,0.035968406631302186,0.05599145743157718,-0.4265336992539173,0.03087083310678827,-0.10786498174527356,0.007362493516163653,0.04273350063113773,-0.08128858542854248,-0.011115668708393124,0.03841415528318422
83,0.056888018230836224,-0.433848290521435,0.028511011417498105,0.06004201803899287,-0.4298068536686011,0.02349161608813527,0.04003667541179601,-0.043352205145127894,0.04600392495763093,0.06293289832334599,-0.09812922871172526,0.04133308909833205
84,0.058924506662847195,-0.4357396664339725,0.021168372433906485,0.059632412452090375,-0.4273423124125095,0.018324244505303053,0.056091206254194,0.04109207546314248,0.04700060873243994,0.02897404870252774,0.03461837503116037,0.04366823615045031
85,0.06119507856032582,-0.4324579392996256,0.013302039149530457,0.06096871518114871,-0.427590625793777,0.013454345206947094,0.057788229069164206,-0.0049797696344302455,0.04287897181260187,0.09004135607146699,-0.03638925545913266,0.03646079933544788
86,0.06527074955223529,-0.43009162915082894,0.005844643935726382,0.06433447504062025,-0.42981617802429445,0.009558425768262328,0.23803860869332977,-0.03738691265214656,0.04299124806832338,0.22527429451695263,-0.061501209892993555,0.03662232832922935
87,0.06834259750027459,-0.42679853406971263,4.569687939170413e-05,0.06779502482764117,-0.4277608019478742,0.0071776922494046986,0.18415431064815044,-0.1354596075227113,0.03223552083651882,0.106862773346745,-0.07296203033552386,0.02484160941064176
88,0.06981212758242474,-0.43025251171789597,0.00016065798033438366,0.06725472279085448,-0.429927548725298,0.012315906364951112,0.18063982937284476,-0.11282875734255608,0.025079610133485652,0.05864795878873781,-0.08104848782523633,0.022535333823852186
89,0.06853450270123249,-0.43250731232936557,0.0044981981913654575,0.06473599606071767,-0.432288332549775,0.01412969791674155,0.15003101256572696,-0.09991700098671073,0.02834671291521242,0.03046588329922853,-0.0856939689094193,0.029324443078254075
90,0.06624670433972159,-0.4351282908849545,0.00865607074764109,0.06383473123619002,-0.43807993028311176,0.01591972951488378,0.10472132516434242,-0.0532425477483308,0.02267548536060821,0.08890291094362446,-0.09244763433881428,0.026121600757942037
91,0.06534209565539421,-0.4427914903165009,0.017606653798674335,0.06140013085178977,-0.44468925290828293,0.024797551518148407,0.17208962091731772,-0.11351794708259075,0.014330257104521281,0.14406567285291597,-0.045221908538474756,0.019815725919616604
92,0.06504696248517454,-0.4442382689133562,0.025763537840158623,0.06196970346260068,-0.44349366822599323,0.03005262847530138,0.12682852644163642,-0.07132586655167758,0.006440909316538716,0.11874912312582372,-0.04119256957156235,0.006333704247605324
93,0.062275741269635476,-0.44517881242210955,0.03369165873277689,0.06125555596402714,-0.44385537288232213,0.03393642163261132,0.016278486999682606,-0.00611689042854593,0.012234605735450805,0.0934704529417027,0.025948705389447012,0.02063182724543222
94,0.060239281265989306,-0.45116459056531466,0.041359556315983724,0.062480845561262044,-0.4473722472347834,0.03741514555737348,0.05463349031990446,-0.010754306935559439,0.012763057071952522,0.05511670473485564,-0.00949448121939029,0.012789040414706458
95,0.06140172633204781,-0.4519815233029535,0.0407290463082577,0.06463080247023309,-0.4467604107875198,0.0356231550005097,0.049475319350864445,-0.025870277098995097,0.0009394268460691067,0.010029664542570295,-0.05143680676113942,-0.0036598036891328407
96,0.06409840744374737,-0.4514253944260731,0.04302940827385882,0.06641221336059995,-0.44497604177191985,0.03599600357702999,0.07763669126545668,0.00018734728285632607,-0.010420140632040427,0.030997168582723632,-0.025523949923549786,-0.007535061401487296
97,0.06493197055114117,-0.45295246980953774,0.046132109507303225,0.06634269342644715,-0.45036800319767817,0.037756555769936695,-0.04715399645627388,0.025916681842487074,-0.0059188471456730765,-0.08537902364000223,-0.008290550766635622,0.00293580805506323
98,0.06776794812918649,-0.4488893770799929,0.042612405865779725,0.06737686921325892,-0.44883138141857326,0.03733942742405784,-0.07722929504541033,0.014235697743835398,-0.0027780098389621278,-0.03746529283877642,0.005750380581155817,0.005664263986708882
99,0.06792561749091781,-0.44647771213376053,0.040170733356765354,0.06697183125819985,-0.44343104010950013,0.036667787687408804,-0.10344924380260435,0.03494444780378115,0.005906171440302847,-0.06318357768760186,0.028577511808066173,0.007170388492250112
100,0.06876838453395778,-0.4465905688405907,0.038199207610864115,0.06643713206076243,-0.44396326977868983,0.036468412958035525,-0.12064380790414495,-0.008932022108759352,-0.005306487841941125,-0.07614809745119458,0.020337712615593136,0.00560345164600649
101,0.0704451141506844,-0.4486649490796732,0.03596990048529369,0.06897352790206755,-0.4503626970865931,0.03631970864191425,-0.05937543096914236,0.06994547750302507,-0.0007669173529966075,0.005197592129541427,0.09644522401802481,0.007121738619688199
102,0.07205208923593331,-0.44643618365102294,0.036352552324861266,0.07207471346222596,-0.44603249906885717,0.035282518043536916,0.00570261073427375,0.06277742307036671,0.016578476608796668,0.06120363284310149,0.023279681223070975,0.01608990642136314
103,0.07180034172525906,-0.4471643565383458,0.036093054633065724,0.07201489563925031,-0.44541315443924184,0.03536019724293801,0.041209749660019765,0.043186968309687566,0.02036981471642562,0.121646337719193,0.006822603798867729,0.013572580037590022
104,0.0720454944583665,-0.44491440874603805,0.034796787038189385,0.07116805307571784,-0.44756776642230495,0.03543313606983624,0.12434952195752781,0.026884437635701492,0.014467527376601655,0.1035359928856845,-0.005236850732282116,0.011558718930571529
105,0.0714480123012912,-0.4482790259046871,0.03571618157093293,0.07040068191277006,-0.4513016560203833,0.03676784400981843,0.13087097202344203,-0.013180762412936559,0.008143718767416173,0.12279675047405292,-0.04789793945945467,0.00370926063425585
106,0.07047829002620229,-0.4532196239893365,0.03687695971792358,0.06803327023268425,-0.4523240971094575,0.03783561036180419,0.15466000977086694,-0.02901983043318849,0.020741213635106354,0.09833070980905645,-0.036515839452774916,0.02324287862505394
107,0.07055080732823733,-0.45482567828450093,0.04242537375691846,0.06738780746319903,-0.4533261913918858,0.04517045075214467,0.19453419716787962,-0.04062493856167103,0.02825933840182505,0.10888719490194988,-0.047984119772955296,0.028986818425655734
108,0.06477831330007502,-0.45234549242709193,0.04549767955877693,0.0616525765845896,-0.4543807741767773,0.04758256699980341,0.1602487734133957,-0.14031288184255897,0.03435414783847969,0.10522623275577953,-0.09777536248605706,0.03436116525472409
109,0.0602048867421291,-0.45778427692778295,0.04755905568286656,0.05981515522711931,-0.4568612590419719,0.04717873130357373,0.192741469539033,-0.15048078039590426,0.021105689748406493,0.1867163199199842,-0.14633184595487791,0.01933360640328937
110,0.056837389384736633,-0.4600417872132435,0.047768792791671844,0.057492752750815536,-0.45723667681737845,0.045170799803294866,0.11995336550921977,-0.14871797560268066,0.01719742819031862,0.12015314173896063,-0.1263986912329784,0.010695973841807982
111,0.055598301105797165,-0.4602971903919846,0.04886811671889574,0.05781561517445477,-0.4573841487750518,0.04482067161623518,0.08809589151199769,-0.19599944366785818,0.018168123663500235,0.057740972505387705,-0.1780079420490075,0.010616407636400167
112,0.0544017609336517,-0.4573814623059782,0.05014695498650892,0.05804357535075595,-0.4550727425821719,0.046068246021596045,-0.004386375597638191,-0.23137414960140695,0.02564699140114016,-0.0433144397836748,-0.23563940081980325,0.013425826431614652
113,0.05345760975732065,-0.458089589127909,0.05064077109349575,0.05682577333620949,-0.45633234390959143,0.045967274521007837,-0.038347935856443735,-0.1986293683340943,0.020109097261862302,-0.0821044267594535,-0.14086631476681613,0.023263079467951975
114,0.05209629791620205,-0.4639319582484741,0.04650556769423124,0.056515973368453175,-0.46471210560078413,0.04588649732053727,-0.09228229225020741,-0.18847347420154148,0.008225246789946739,-0.11096901330412723,-0.11724624823861429,0.012365588439292374
115,0.05430280373210181,-0.45864412407370236,0.045623783644602824,0.05604421745105258,-0.4560865376992155,0.04692090658503771,-0.11389400618347674,-0.1819983659165066,0.00608727048580352,-0.10091513331565925,-0.14411991365953541,0.018071014439832896
116,0.05175856134775518,-0.4525228129504974,0.05847299433298744,0.051766528582204416,-0.4496560342874355,0.06463829793549963,-0.22247497769605618,-0.1739039605924563,0.015435860573649532,-0.13021013305477808,-0.1720753194399902,0.019389511874360835
117,0.052426786568227524,-0.4527696936818461,0.07215183171362909,0.05198936674354491,-0.4518181300376375,0.0782888254417339,-0.1266275300395668,-0.18982857111299037,0.03384105194848683,0.0007984060782359609,-0.16928792474981597,0.03650796614343737
118,0.05140633150950465,-0.45008627893326153,0.08156915878891133,0.05198426928642624,-0.44929253070324054,0.08449935003238154,-0.12422838156634894,-0.11402883974594037,0.04668632008525093,-0.03438400816068703,-0.10619970494860756,0.04924937686917341
119,0.05066726254289128,-0.45136988960522834,0.0863834266534037,0.05234380208707441,-0.45039650306547635,0.08455116376480248,-0.06421470557630897,-0.0380908136037159,0.052351785863532875,-0.0329952779304786,-0.07187957454036903,0.05226385390742798
