frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
25,-0.019868154737113508,-0.020594927262775665,-0.029726472619933633,-0.011664716711775283,0.011710670288498029,0.00728173429264408,0.0,0.0,0.0,0.0006001719005108202,0.0005893914696810643,0.0
26,-0.03555534354115745,-0.06174941303005515,-0.12505708946689684,-0.009331773369420227,0.009368536230798424,0.005825387434115264,0.0019905935583672926,-0.0015653382652982461,0.0,0.003266968502122866,-0.0017199603956726932,0.0
27,0.003637491210917211,-0.028466250573103733,-0.07688377024493209,-0.005142772857914818,-0.0007452741359129092,0.004660309947292211,0.005724060804143497,-0.005493534386064548,0.0,0.00784042894578498,-0.006875442885610978,0.0
28,0.035058693072193815,-0.015699780324437196,0.012582794742715462,0.01920915506045531,-0.07277145067859413,-0.01567421265941507,0.005724060804143497,-0.005493534386064548,0.0,0.0062723431566279846,-0.005500354308488782,0.0
29,0.028919486924517814,-0.003414446289657591,0.010347981404082798,0.015367324048364248,-0.058217160542875304,-0.012539370127532057,0.005724060804143497,-0.005493534386064548,0.0,0.005017874525302388,-0.004400283446791026,0.0
30,0.024277160282009342,-0.04048199207562853,-0.025856544691851707,0.012293859238691399,-0.04657372843430024,-0.010031496102025646,0.005724060804143497,-0.005493534386064548,0.0,0.004014299620241911,-0.003520226757432821,0.0
31,0.025680726118713287,-0.015429860286984691,-0.013858900440892028,0.020142084772743193,0.021554547341196682,-0.008025196881620516,0.005724060804143497,-0.005493534386064548,0.0,0.0032114396961935286,-0.0028161814059462567,0.0
32,0.02737636558249027,-0.05021232697010344,-0.013858900440892028,0.018487563067482334,-0.031451815483408904,-0.006420157505296413,0.005724060804143497,-0.005493534386064548,0.0,0.002569151756954823,-0.0022529451247570056,0.0
33,0.02737636558249027,-0.05021232697010344,-0.013858900440892028,0.014790050453985869,-0.025161452386727123,-0.005136126004237131,0.003733467245776205,-0.0039281961207663025,0.0,0.0020553214055638587,-0.0018023560998056045,0.0
34,0.020918623320959357,-0.03314279102545734,-0.013858900440892028,0.005113847034666784,-0.004471914707428807,-0.004108900803389705,0.002210022148896356,-0.013749281960977302,0.0,0.004738288132905986,-0.020690879625212707,0.0
35,0.011400211881822744,0.03447487975655863,0.0,0.01408867495972933,0.018911975959015507,-0.003287120642711764,0.002210022148896356,-0.013749281960977302,0.0,0.003790630506324789,-0.016552703700170167,0.0
36,-0.023885746208691994,0.009886441344649496,0.0,-0.03812940135893717,-0.019294233009460378,-0.0026296965141694114,0.016884352225593115,-0.017164471862406765,0.0,0.0235765665124353,-0.018023428822137384,0.0
37,-0.05626501979007776,-0.01065984734461674,-0.05737303313888074,-0.07583450410108981,-0.044200190572541036,-0.08242600360576856,0.016884352225593115,-0.017164471862406765,0.0,0.01886125320994824,-0.014418743057709908,0.0
38,-0.06362716077707067,-0.05266951169364308,-0.05737303313888074,-0.060667603280871854,-0.03536015245803283,-0.06594080288461485,0.016884352225593115,-0.017164471862406765,0.0,0.015089002567958594,-0.011534994446167927,0.0
39,-0.06532280024084766,-0.017887045010524332,-0.05737303313888074,-0.04853408262469749,-0.02828812196642627,-0.05275264230769188,0.016884352225593115,-0.017164471862406765,0.0,0.012071202054366875,-0.009227995556934342,0.0
40,-0.06532280024084766,-0.017887045010524332,-0.05737303313888074,-0.03882726609975799,-0.022630497573141017,-0.04220211384615351,0.016884352225593115,-0.017164471862406765,0.0,0.0096569616434935,-0.007382396445547473,0.0
41,0.011580243959437868,-0.007539408590522926,-0.05737303313888074,0.06988425567207143,0.012039540131442053,-0.033761691076922805,0.014674330076696761,-0.003415189901429464,0.0,0.0077255693147948,-0.005905917156437979,0.0
42,0.004439103008012225,-0.023603342679779038,-0.05737303313888074,0.05590740453765715,0.009631632105153644,-0.027009352861538244,0.014674330076696761,-0.003415189901429464,0.0,0.006180455451835841,-0.004724733725150383,0.0
43,0.03972506109852696,0.000985095732130098,-0.05737303313888074,0.04472592363012572,0.007705305684122915,-0.021607482289230595,-0.0011399266746653243,0.0014488393406143709,0.0,0.003348467016937219,-0.0017514119032601876,0.0
44,0.005867217755770038,0.038967040513395564,0.0,-0.05695122478969919,0.030574163076097255,-0.017285985831384475,-0.0011399266746653243,0.0014488393406143709,0.0,0.0026787736135497754,-0.0014011295226081502,0.0
45,0.017749834841029127,0.0015234560211114484,0.0,-0.02892531591239663,-0.027961687828319957,-0.013828788665107582,-0.0011399266746653243,0.0014488393406143709,0.0,0.0021430188908398203,-0.0011209036180865203,0.0
46,-0.0018049362173470798,0.04740272030223704,-0.011250529667725714,-0.050516932211643994,0.04186161973091988,-0.026813772466902065,-0.0011399266746653243,0.0014488393406143709,0.0,0.0017144151126718564,-0.0008967228944692162,0.0
47,-0.03251321943999756,0.018123569556902388,-0.02125031256623478,-0.08340514228102587,-0.007501515258732612,-0.035450714031434356,-0.0011399266746653243,0.0014488393406143709,0.0,0.0013715320901374851,-0.000717378315575373,0.0
48,-0.10461755411991028,-0.003407814864493946,-0.02125031256623478,-0.0667241138248207,-0.00600121220698609,-0.028360571225147485,-0.0011399266746653243,0.0014488393406143709,0.0,0.0010972256721099882,-0.0005739026524602984,0.0
49,-0.10461755411991028,-0.003407814864493946,-0.02125031256623478,-0.05337929105985656,-0.004800969765588872,-0.02268845698011799,-0.0011399266746653243,0.0014488393406143709,0.0,0.0008777805376879906,-0.00045912212196823874,0.0
50,-0.0787769885289681,0.004858202022492216,-0.03125009546474385,-0.006526641020566201,0.0077316478293095285,-0.03215046164200709,0.0,0.0,0.0,0.0007022244301503925,-0.000367297697574591,0.0
51,-0.048488012308803945,-0.07685625675716883,-0.03125009546474385,-0.05554870980202289,-0.08380500549927894,-0.025720369313605676,0.0,0.0,0.0,0.000561779544120314,-0.0002938381580596728,0.0
52,-0.06037062939406303,-0.03941267226488472,-0.03125009546474385,-0.04443896784161831,-0.06704400439942315,-0.020576295450884543,0.0,0.0,0.0,0.0004494236352962512,-0.00023507052644773825,0.0
53,-0.04081585833568683,-0.08529193654601032,-0.019999565797018143,-0.03555117427329465,-0.05363520351953852,-0.016461036360707636,0.0009786351095878289,-0.009472062699965636,0.0,0.0017296280616599616,-0.013448944201110083,0.0
54,-0.010107575113036346,-0.05601278580067566,-0.009999782898509071,-0.02844093941863572,-0.04290816281563082,-0.01316882908856611,0.0009786351095878289,-0.009472062699965636,0.0,0.0013837024493279695,-0.010759155360888067,0.0
55,-0.060237315265135497,-0.01889451070503891,-0.009999782898509071,-0.09293438774784739,0.017639054881386805,-0.010535063270852888,0.0009786351095878289,-0.009472062699965636,0.0,0.0011069619594623757,-0.008607324288710454,0.0
56,-0.07420757369364901,-0.025341133927875698,-0.009999782898509071,-0.09390587199819683,0.005085971393137937,-0.00842805061668231,0.0009786351095878289,-0.009472062699965636,0.0,0.0008855695675699006,-0.006885859430968364,0.0
57,-0.07488347379971583,-0.05819428159106582,0.0,-0.039894165919731966,-0.030353205972175203,-0.006742440493345849,0.0009786351095878289,-0.009472062699965636,0.0,0.0007084556540559205,-0.0055086875447746915,0.0
58,-0.04592596084762386,-0.04554397068595426,0.0,-0.04170221158842677,-0.09656245327331053,-0.00539395239467668,0.0009786351095878289,-0.009472062699965636,0.0,0.0005667645232447365,-0.004406950035819753,0.0
59,-0.04592596084762386,-0.04554397068595426,0.0,-0.033361769270741415,-0.07724996261864843,-0.004315161915741344,-0.007578474120831046,-0.017442809379585002,0.0,-0.011526541303990636,-0.014684605380122916,0.0
60,-0.02210006234765879,0.025942664342958593,-0.00045114811802662066,0.006666842483357974,0.03828131894555925,-0.004083736897830344,-0.008557109230418875,-0.007970746679619367,0.0,-0.00922123304319251,-0.011747684304098333,0.0
61,-0.06306391211743946,0.005684736026465119,-0.0009022962360532413,-0.05201591569100657,0.002263955513356536,-0.0038985968835015443,-0.008557109230418875,-0.007970746679619367,0.0,-0.007376986434554008,-0.009398147443278666,0.0
62,-0.016754117762056604,0.0007259666308227179,0.030735838302376535,-0.04696065666820806,0.046834472390677326,0.04117451084700045,-0.008557109230418875,-0.007970746679619367,0.0,-0.005901589147643206,-0.007518517954622933,0.0
63,0.020937058780386677,0.00800550354819358,0.11044989705067644,-0.004359239975064773,0.038633657084889556,0.14453929092522025,-0.008557109230418875,-0.007970746679619367,0.0,-0.004721271318114565,-0.006014814363698347,0.0
64,-0.0042276067044886845,0.03259263432439753,0.11044989705067644,-0.0034873919800518186,0.030906925667911644,0.1156314327401762,-0.0008790692644493901,-0.011965865713345122,0.0,0.006972238897865627,-0.010405018138174734,0.0
65,0.0027630210473978795,0.0842211261069478,0.11044989705067644,-0.002789913584041455,0.024725540534329318,0.09250514619214097,-0.0008790692644493901,-0.011965865713345122,0.0,0.005577791118292502,-0.008324014510539787,0.0
66,0.0027630210473978795,0.0842211261069478,0.11044989705067644,-0.002231930867233164,0.019780432427463454,0.07400411695371277,0.001404304477863594,-0.028658335460468493,0.0,-0.004320996788714246,-0.041187714605871666,0.0
67,-0.005979034430716506,0.043019935254117056,0.11090104516870306,0.019331835536804433,0.05822396778848572,0.059203293562970216,-0.00020105773675904565,-0.03227382777552795,0.0,-0.005704304531443093,-0.03801186092578058,0.0
68,0.03498481533906417,0.06327786357061052,0.1113521932867297,0.015465468429443546,0.046579174230788584,0.04736263485037617,-0.00634347858946506,-0.03883293494739418,0.0,-0.013162832818942895,-0.03959223878123719,0.0
69,0.08645639683254266,0.1264079827413782,0.07971405874829991,0.07908466471902192,0.1706688142036977,0.03789010788030094,-0.008638349261978427,-0.03867900600284409,-0.002351216048055892,-0.01374308519667303,-0.031458290502619626,-0.0032917024672782487
70,0.06175635018410185,0.14266884551898704,0.0,0.06189695182690208,0.1604663384239582,0.030312086304240756,-0.008638349261978427,-0.03867900600284409,-0.002351216048055892,-0.010994468157338426,-0.025166632402095702,-0.0026333619738225992
71,0.06175635018410185,0.14266884551898704,0.0,0.04951756146152167,0.12837307073916657,0.024249669043392607,-0.03271687014641577,-0.045166326153509115,-0.007633458228961826,-0.03175624781172575,-0.03480872077982365,-0.009501828632326388
72,0.052517283545074185,0.10289221955150325,0.010307321867727053,0.02667935587457861,0.04701118023685595,0.033829985849531966,-0.03271687014641577,-0.045166326153509115,-0.007633458228961826,-0.0254049982493806,-0.027846976623858922,-0.007601462905861111
73,0.04971949806010213,0.11349139108001864,0.025335004450598837,0.01742658502070202,0.05244778432940632,0.04810274429564608,-0.026443134658309886,-0.020503109726766378,-0.007633458228961826,-0.020323998599504484,-0.022277581299087138,-0.006081170324688889
74,0.05245730607463328,0.07166313524250452,0.03564232631832589,0.03889157946749619,0.025798291137520246,0.052912446051334744,-0.024837772443687244,-0.016887617411706916,-0.007633458228961826,-0.016259198879603587,-0.01782206503926971,-0.0048649362597511115
75,0.06437572152992463,8.736414731915141e-05,0.04594964818605295,0.04779904521140483,-0.0795674466232433,0.056760207455885676,-0.01869535159098123,-0.010328510239840685,-0.007633458228961826,-0.013007359103682871,-0.014257652031415768,-0.0038919490078008893
76,0.01672408583316242,-0.09520226072344287,0.04594964818605295,0.038239236169123864,-0.06365395729859465,0.04540816596470854,-0.016400480918467863,-0.010482439184390775,-0.005282242180905935,-0.010405887282946297,-0.011406121625132616,-0.0031135592062407117
77,0.005046519367423073,-0.09615740723997522,0.07450427434950743,0.012872015934948546,-0.02832908390102095,0.07630300940060311,-0.016400480918467863,-0.010482439184390775,-0.005282242180905935,-0.008324709826357038,-0.009124897300106093,-0.0024908473649925696
78,0.01042802886333992,-0.16183716421786754,0.08953195693237921,0.017831726042242424,-0.11461492688986599,0.08208116313650299,0.0,0.0,0.0,-0.00665976786108563,-0.0072999178400848744,-0.001992677891994056
79,0.019667095502367584,-0.12206053825038374,0.07922463506465216,0.01426538083379394,-0.0916919415118928,0.0656649305092024,0.0,0.0,0.0,-0.005327814288868505,-0.0058399342720679,-0.0015941423135952448
80,0.022464880987339637,-0.13265970977889913,0.06419695248178038,0.011412304667035153,-0.07335355320951424,0.05253194440736192,0.0,0.0,0.0,-0.004262251431094804,-0.00467194741765432,-0.001275313850876196
81,0.011218529235339978,-0.09774550994577098,0.053889630614053316,0.018335262731763176,-0.025962899127236802,0.04202555552588954,-0.006411099585032992,-0.0049293224437210615,0.0,-0.012385340563922032,-0.010638609355332944,-0.0010202510807009568
82,0.015075144093488107,-0.027867090701987767,4.45180551700286e-05,0.036753252624225796,-0.023146611893752462,-0.027332462546907098,-0.006411099585032992,-0.0049293224437210615,0.0,-0.009908272451137626,-0.008510887484266356,-0.0008162008645607654
83,0.000864792728948835,-0.07183239843692661,0.04804917160361232,0.009508110189025656,-0.08006872034391636,0.04534054493029353,-0.01664149939326175,0.015301552021877857,0.0,-0.022249177692430365,0.021514514264425404,-0.0006529606916486124
84,0.030450987665391387,-0.053318559646635996,0.07716723288732696,0.03130778806188955,-0.015541520030871447,0.11701419837027158,-0.01664149939326175,0.015301552021877857,0.0,-0.017799342153944294,0.017211611411540324,-0.0005223685533188899
85,0.03404041215274957,0.04598345979767985,0.10951296401312294,0.03760553802609669,0.03463795142829581,0.15993413788835215,-0.03355693601484139,-0.015727311322163356,0.0,-0.037921084993366924,-0.02967111955242544,-0.00041789484265511196
86,0.08429491435824134,0.04572868807825924,0.1575176175615652,0.10044073350856585,0.0273536807354478,0.19515382527850092,-0.02247700275411025,-0.0013564815953178413,0.0,-0.014824961429669947,-0.003617734024356632,-0.0003343158741240896
87,0.07837414339404732,0.12490754368973277,0.2347716058264786,0.07206350745698105,0.13273334244442117,0.2642786437936795,-0.02247700275411025,-0.0013564815953178413,0.0,-0.011859969143735959,-0.002894187219485306,-0.0002674526992992717
88,0.055826985851154386,0.06503551764412292,0.31202559409139197,0.03529020440366977,0.05508578093205774,0.3195784986058223,-0.013376264852842693,0.004391808248514059,0.0038544604189869472,-0.005722481672260377,-0.0011687954154330717,0.005182282427142309
89,0.06567922360283696,0.09001257308403013,0.41593541194247224,0.06411033881410669,0.07666020976955328,0.3401836369085515,-0.018689410306921814,-0.0011612427017542945,0.0077089208379738944,-0.012016388973519074,-0.008709307662722153,0.009542070528295574
90,0.0999479903156197,0.09754371627737599,0.4067855894943202,0.0793700525388262,0.010320337457412433,0.3265436730672475,-0.008459010498693057,-0.02139211716735321,0.0077089208379738944,-0.00961311117881526,-0.006967446130177722,0.00763365642263646
91,0.09199906345753259,0.0933368861243826,0.38711952730242205,0.07606884434040803,0.05088016399600083,0.31444421381117743,-0.008459010498693057,-0.02139211716735321,0.0077089208379738944,-0.007690488943052208,-0.005573956904142178,0.006106925138109168
92,0.07766080048488967,0.030964746636830517,0.3786009446940445,0.053340814887211395,0.00045430336722072223,0.3059521345893482,0.008456426122886579,0.009636746176688003,0.0077089208379738944,-0.006152391154441767,-0.004459165523313743,0.004885540110487335
93,-0.00558707750726402,-0.010170703634329722,0.36860291640087317,-0.0035180741915575645,-0.057582868093036595,0.297970983028858,-0.0026235071378445593,-0.004734083550157515,0.0077089208379738944,-0.004921912923553414,-0.003567332418650995,0.003908432088389868
94,0.0011147257165425386,-0.0337625189290252,0.33611965987333525,-0.0017210141897885003,0.03175556196905999,0.3010558108554121,-0.0026235071378445593,-0.004734083550157515,0.0077089208379738944,-0.0039375303388427315,-0.002853865934920796,0.0031267456707118947
95,0.0575158448401168,0.05092241267083995,0.2968722968636929,0.0552241538592581,0.09286246079158,0.2940539240417091,-0.005313145454079122,-0.005553050950268353,0.0038544604189869472,-0.003150024271074185,-0.0022830927479366367,0.0025013965365695157
96,0.04486085738901605,0.03423656842591986,0.27330165906105514,0.062340515947036296,0.08352137171428295,0.28676508433356795,0.0,0.0,0.0,-0.0025200194168593483,-0.0018264741983493094,0.0020011172292556125
97,0.009388407203511459,0.08096385263037235,0.2660496989469299,0.028292763985463466,0.0812274648994297,0.27365608684748544,0.004168640204031371,0.0045673221913257265,0.0,0.003820080752156441,0.004933071709176571,0.00160089378340449
98,0.021446113042168535,0.15572226074889434,0.26484446304894516,0.052087801671837755,0.21226763731554543,0.2704468145781891,0.0059567782783825655,0.011045767406381643,0.0,0.005559457905816826,0.01301628066841954,0.001280715026723592
99,0.02794471224206512,0.2807497747276511,0.2707603636860304,0.0432540196322104,0.3046028015931159,0.2790364760948769,0.0059567782783825655,0.011045767406381643,0.0,0.004447566324653461,0.010413024534735632,0.0010245720213788738
100,0.07915368789639274,0.29927671777164366,0.19826001760921683,0.06010505552050029,0.21167365074926914,0.17493797172574194,0.0059567782783825655,0.011045767406381643,0.0,0.003558053059722769,0.008330419627788506,0.0008196576171030991
101,0.1200281931234097,0.24296911857032835,0.16772437620498737,0.10640179689768153,0.16833013816106315,0.15987950384699795,0.0059567782783825655,0.011045767406381643,0.0,0.0028464424477782154,0.006664335702230805,0.0006557260936824793
102,0.0795989322583462,0.1947848248443769,0.12971775094971635,0.08512143751814523,0.13466411052885052,0.12790360307759838,0.01065512149728824,0.020340662690292412,0.0,0.008854834464690516,0.018344321959259724,0.0005245808749459835
103,0.0666266516443249,0.18819096550079198,0.09291636159243015,0.06809715001451619,0.10773128842308043,0.10232288246207871,0.01065512149728824,0.020340662690292412,0.0,0.007083867571752413,0.01467545756740778,0.0004196646999567868
104,0.09480378814384097,0.14286325688129867,0.028880775413430797,0.07234606233876989,0.037136606199177115,0.03645250469969495,0.006486481293256868,0.015773340498966688,0.0,0.005667094057401931,0.011740366053926225,0.0003357317599654295
105,0.06765868106441066,0.04900975052649136,0.023100324320306422,0.04932729044328045,0.04560004145861307,0.07259131732958253,0.004698343218905673,0.00929489528391077,0.0,0.004533675245921545,0.00939229284314098,0.0002685854079723436
106,0.022188483694827652,-0.022322322807503275,0.017629542693034555,-0.02261266566805166,0.07140382223997753,0.1130929840178111,0.004698343218905673,0.00929489528391077,0.0,0.0036269401967372362,0.0075138342745127845,0.00021486832637787487
107,0.04818289815218183,0.016287665346390968,0.052123263514577134,0.04380388752058649,0.07916845068221035,0.09047438721424889,0.004698343218905673,0.00929489528391077,0.0,0.002901552157389789,0.006011067419610228,0.0001718946611022999
108,0.02706941279840692,-0.020145170644540265,-0.007440550657777973,0.06380198300246562,0.011320007720112372,0.008919296396506349,0.004698343218905673,0.00929489528391077,0.0,0.0023212417259118314,0.004808853935688182,0.00013751572888183992
109,0.03250062975740941,-0.0009461599749358522,0.04917842606623697,0.058645290144575986,0.035934621113536076,0.086402004530826,0.00023780702704661268,0.0020980715404634023,0.0,0.002189923218594723,0.00678438330519931,0.00011001258310547194
110,0.0015293715971853425,-0.05860790380551685,0.08847837617634058,0.0035564706913470898,-0.051978744471984556,0.12414153377880585,0.00023780702704661268,0.0020980715404634023,0.0,0.0017519385748757785,0.005427506644159448,8.801006648437755e-05
111,-0.011233730065069605,-0.023573314848883125,0.12091109136917488,0.002845176553077672,-0.04158299557758765,0.09931322702304468,0.017052636028886268,0.02770318864098765,0.0,0.024942311462476142,0.0401891692560615,7.040805318750204e-05
112,-0.033108088408842065,-0.03010773789489214,0.1036355755954166,-0.03689751986655477,-0.026523832227211358,0.09869417310500073,0.02134753976499065,0.04049594569447503,0.0,0.025966714400527044,0.050061195279731546,5.632644255000164e-05
113,0.01123083875021223,-0.05505330151852576,0.06433562548531299,-0.029518015893243817,-0.02121906578176909,0.07895533848400059,0.02134753976499065,0.04049594569447503,0.0,0.020773371520421635,0.04004895622378524,4.5061154040001316e-05
114,-0.03297917557480764,-0.0708000107258317,0.06433562548531299,-0.023614412714595055,-0.01697525262541527,0.06316427078720048,0.02134753976499065,0.04049594569447503,0.0,0.016618697216337307,0.032039164979028194,3.604892323200105e-05
115,-0.053521227707662225,-0.03364661585036319,0.1096643493245221,-0.018891530171676045,-0.013580202100332218,0.050531416629760385,0.02134753976499065,0.04049594569447503,0.0,0.013294957773069847,0.025631331983222556,2.8839138585600843e-05
116,0.0103136331968697,-0.08029659486266359,0.053045372600507165,0.08185928487160735,-0.04929551736004015,0.040425133303808314,0.027254290330984615,0.052483393164154325,0.0,0.019238346848712687,0.04022479220077781,2.3071310868480676e-05
117,0.06538285539991126,0.04287309379262424,0.013745422490403548,0.09922457755723035,0.05227470886655741,0.03234010664304665,0.030798777013318616,0.05729466965268674,0.0,0.02035295883423775,0.03891562084456762,1.8457048694784543e-05
118,0.07062840228475457,0.07383356723662492,0.013745422490403548,0.08672342768456494,0.08516442991484688,0.025872085314437323,0.013983948011478956,0.031689552552162485,0.0,0.0162823670673902,0.031132496675654098,1.4765638955827635e-05
119,0.10161225048382892,0.05575617824326832,-0.02675325084966815,0.07358246851733914,0.04956576357603704,-0.01675688293798555,0.012548941437843006,0.03154232108817238,0.0,0.01702974968136796,0.042609733165819466,1.1812511164662108e-05
120,0.05709456628781782,0.09859694706947421,0.09003133619048717,-0.0034587830605442293,0.09962968721751789,0.150092915505829,0.012548941437843006,0.03154232108817238,0.0,0.013623799745094367,0.034087786532655574,9.450008931729687e-06
121,0.06840093873531271,0.1154101801578067,0.1196856534747318,0.013061894978057478,0.10324227609767982,0.1615903766026057,0.012548941437843006,0.03154232108817238,0.0,0.010899039796075495,0.02727022922612446,7.56000714538375e-06
122,0.05876586209202672,0.11809857954690438,0.1188523444737517,-0.0030395913181544085,0.08635758002288062,0.1281056686807124,0.012548941437843006,0.03154232108817238,0.0,0.008719231836860396,0.021816183380899568,6.048005716307001e-06
123,-0.006495695359269535,0.15381945448092146,0.14632574585586441,0.003174655522609888,0.08066393324615402,0.14094729687952773,0.010927407199753492,0.03399918993964444,0.0,0.013307618166419809,0.04061228971098031,4.8384045730456005e-06
124,-0.052787257491245035,0.05833682263157018,0.17379914723797713,-0.02853131290673331,0.022566584762420988,0.15122059943858,0.01094328200337796,0.035961656007656724,0.0,0.0156306006134777,0.04197307134794682,3.8707236584364804e-06
125,-0.030910381872427662,0.09014045887371781,0.20127254862008984,0.015146341179738336,0.1059230213705444,0.15943924148582178,0.016045779107789867,0.05133349562782631,0.0,0.01964797643695883,0.05509903254659489,3.0965789267491847e-06
126,-0.019396558260533023,0.11236320865357038,0.28234218734987465,0.03244015237013034,0.09728448643238866,0.2035943362208207,0.013185881945321437,0.038687970038329036,0.0,0.015718381149567067,0.04407922603727591,2.477263141399348e-06
127,0.028630977666950025,0.06912283182135891,0.1530218277375461,0.030865914320164996,0.07726813793750315,0.14532538737561412,0.016525845145213127,0.05629114794386182,0.03438430000757026,0.017250653399502023,0.05990782989756663,0.04814000182111149
128,0.006780640340528929,0.03668380562327546,0.08229770817874689,0.009931180625635323,0.03993839999635117,0.05876258671611488,0.016525845145213127,0.05629114794386182,0.06709613978539877,0.013800522719601619,0.047926263918053304,0.0843085771458491
129,0.030246663798726092,0.03487545905440875,0.09984704226260901,0.027308270041383895,0.03318279394540429,0.07041250448892676,0.016525845145213127,0.05629114794386182,0.06709613978539877,0.011040418175681296,0.038341011134442646,0.06744686171667928
130,-0.004083796615156736,-0.01603580593822717,0.08908966596337833,-0.02060969996919543,-0.03315166660551732,0.07973243870717626,0.012002821790262063,0.03974876008224707,0.06709613978539877,0.008832334540545037,0.030672808907554118,0.05395748937334343
