frame,x_sp_ma,y_sp_ma,z_sp_ma,x_sp_lp,y_sp_lp,z_sp_lp,x_sift_ma,y_sift_ma,z_sift_ma,x_sift_lp,y_sift_lp,z_sift_lp
29,7.98934116281469,-0.8605250702133397,2.15702110167245,7.6809527324021305,-0.9889957607962258,2.2650306459254494,3.265347526343177,-4.919409120171692,5.254987199220283,3.5571403932458225,-5.0040131588303405,5.927816811526876
30,8.387532615000133,-1.055590336832113,2.1516949368150096,8.07515263601385,-1.1877270891851275,2.292448947020463,3.346872991640521,-5.743119283981373,5.328824845997205,4.0953083416579315,-5.606709825398715,5.96837988748315
31,8.780542219660257,-1.2523176487447518,2.1812804536087382,8.464283649510056,-1.386498526990539,2.3594564211389173,3.6209631335798433,-7.042283850543795,5.382278163150669,4.94098932057231,-6.270916463645197,6.0110740559650635
32,9.167374724290815,-1.4425270701901252,2.2437839286860903,8.843993683270407,-1.577827786703304,2.4518093073825624,4.562732960577724,-7.789423087418136,5.3596568042687185,5.775243777709363,-6.828509374846179,6.083609601486002
33,9.538700364306608,-1.6141595548161551,2.3309340885364564,9.206172536124626,-1.7473103192963932,2.557036296608029,5.5035671061875,-8.123781002503948,5.394777387982809,6.256002588907221,-7.151100778577137,6.200014215436492
34,9.889195791338269,-1.767662685708969,2.4330374320457224,9.544776074487164,-1.8963743437366474,2.6689106592077576,6.19545586884372,-8.318982368662416,5.3845788843385245,6.4575294276376916,-7.287717525034097,6.259179344520435
35,10.207551935342188,-1.92371204671455,2.5617231599715113,9.856216498747024,-2.0450713254702184,2.794746867666644,6.743751832115944,-8.515567972812264,5.3960462950729084,6.659092354796171,-7.423873768448313,6.325393312016426
36,10.492381996929158,-2.094452394283961,2.7148903625601837,10.144018016560018,-2.2115736278653535,2.928337130286333,7.518959667081702,-8.336790882400834,5.441879072384205,6.810637157121039,-7.488116171258337,6.378909865263496
37,10.749599654703058,-2.273709589749671,2.867237619708618,10.416446982145787,-2.398898050936785,3.0405106275797102,7.419035604695572,-8.3183031809636,5.523830257788512,6.555555635437106,-7.546761919352277,6.443265187247729
38,10.996546957027613,-2.4479179483600806,2.9889063503097315,10.688586008649626,-2.5898162004349343,3.1305820086528486,6.7742834731699215,-8.166649490779625,5.657538678086652,5.971414332382842,-7.644045664307792,6.575103549484578
39,11.247398989603012,-2.61239297467401,3.080702718115422,10.968696076957258,-2.7753350112641413,3.1973216241416345,6.095783247047926,-7.92917323581092,5.821322881659402,5.5996125858808865,-7.651476362032732,6.754871391202356
40,11.511787884904006,-2.7743155606107672,3.1475891180623496,11.261461034515216,-2.9565406538654484,3.247026500346191,5.891310280710053,-8.144563518405374,5.941110911028247,5.797507484063102,-8.140831896955634,6.900758843364838
41,11.797099720752662,-2.9387373161227317,3.1959026276898603,11.567659872786484,-3.1319917772633246,3.2876610792638483,5.68356575538343,-8.72649611361946,6.163418873267698,5.783044308032308,-8.892473554545282,7.130141186200887
42,12.103077293817911,-3.1097710832398806,3.215697503732991,11.882724671559094,-3.3074241577850376,3.3169236634498023,5.400410850405567,-9.292986014327017,6.421880634279507,5.706072366430367,-9.49228486768587,7.385608774285264
43,12.422460957682674,-3.288736947771529,3.2103484123492847,12.202720432418275,-3.4878480430303114,3.337761760541231,5.149197934665596,-9.835028546623985,6.737176511343524,5.690600084819475,-9.886248893802124,7.667743211460979
44,12.751192910581125,-3.4750652508754163,3.199337385060114,12.526983677180647,-3.6746769403510977,3.3510908157472334,5.2061916675271425,-10.298087502501328,7.0149398547790245,5.743588053063536,-10.11249402690965,7.8601499806876
45,13.078856588550575,-3.668758385643368,3.1848643520052944,12.847428428129001,-3.86542239786836,3.359073493125587,5.512492082559378,-10.620198129722414,7.219292084835637,5.76553043122996,-10.171301037809474,8.001333331633353
46,13.409763174671053,-3.86806560915118,3.1702736217279384,13.169434324441436,-4.058320957937484,3.3625586235405707,5.603276643576515,-11.010361299118383,7.399807446372285,5.573568701995137,-10.23086552348228,8.15131567669647
47,13.747430390056753,-4.060339659634738,3.160432754342827,13.498515501814001,-4.245767129908229,3.3678345232493396,5.348430275595545,-11.1166236368881,7.586074579759493,5.433472191862306,-10.349115454771413,8.276564888052523
48,14.090709703675072,-4.241794320919441,3.1572508531754027,13.834247045008697,-4.425322212595462,3.3791559763816204,5.083323111066835,-10.922666126524934,7.706002269523807,5.128036107646528,-10.387060764295942,8.399040368660591
49,14.4350347524485,-4.41660506759958,3.1797706623784596,14.171834498406747,-4.600913209851837,3.4198141815352754,4.956801346596178,-10.628817138970009,7.783049463236238,5.014991676513526,-10.270723810678417,8.515380924439842
50,14.782038657178747,-4.592549635869482,3.2292272541440763,14.515191992031173,-4.77823799361982,3.487355595296504,4.85553541698408,-10.311911990802825,7.819419702706036,5.00966841892646,-10.057315029196328,8.625225467882625
51,15.130208324171443,-4.776674916085631,3.3058053296608634,14.86340678443689,-4.963440681243512,3.5756435929774404,4.7123082478024205,-10.066029575391005,7.900747596172751,5.007751868387074,-9.89408994689732,8.739808502383573
52,15.480723125836462,-4.965009900970526,3.4044964103346245,15.212340745960345,-5.150967588240148,3.6760897990157084,4.6001874304960575,-9.84371820777389,8.003429911925208,5.021398439680749,-9.675992444632499,8.848934633955588
53,15.832961119239704,-5.154853799546717,3.525233252999142,15.561848763272298,-5.336780865048883,3.78596928241837,4.61727824011598,-9.628432492956772,8.098803705461632,5.006997457119679,-9.54249566329203,8.96339144477041
54,16.183370580948726,-5.346695578633533,3.6661304686858123,15.909886125438934,-5.521309646122667,3.9049377172052933,4.7919858805752975,-9.576067624179025,8.20458975167582,5.234720221073476,-9.729435110152329,9.07109036504268
55,16.531398212610373,-5.5345979696255,3.810879500090556,16.25571480065342,-5.698903040190474,4.0115272296474735,5.2819102650203185,-9.554075267410793,8.325384065838076,5.658314909106533,-9.872131734249338,9.196917315889227
56,16.875146014107273,-5.718668058541275,3.935948352525202,16.59473870696096,-5.8736625956361985,4.100321067785675,5.4801432926691005,-9.509335651271279,8.430795858863421,5.715743066344259,-9.795988636039604,9.300098969387234
57,17.21060032672261,-5.906309979844961,4.035697142467417,16.926749226285757,-6.0549092965888125,4.170426629222174,5.6388307981261585,-9.469663758440877,8.5382863637319,5.796873100627159,-9.617123839760788,9.403728566429672
58,17.539932145757692,-6.095453326906554,4.10738843772821,17.25825895861397,-6.243626966741817,4.222106170437575,5.751796999760046,-9.392186957516117,8.64436058777825,5.801123261466145,-9.426007425137703,9.512784638796568
59,17.867384293313485,-6.281778976764412,4.153728778461847,17.588550742468925,-6.432577196487311,4.258206148804624,5.792546682879269,-9.43475289038795,8.756955088853816,5.7231449577741635,-9.353664075090698,9.626786032859266
60,18.19432029329529,-6.466140752506575,4.180056055927922,17.917460628018432,-6.6210694346176355,4.289231918527327,5.863169500112086,-9.417813588789542,8.843414206747013,5.676795083598209,-9.250436715822394,9.705540155179316
61,18.523942825095855,-6.652138276905696,4.17814698699616,18.250537286119094,-6.8143562766922825,4.306310686405432,5.801030914318085,-9.180632769571192,8.927826793589409,5.669578790723028,-9.170558135489284,9.784588770553734
62,18.85435109244447,-6.840191495464183,4.166982991057717,18.58438945626717,-7.007603746880907,4.315481428563308,5.5560977849364175,-9.031801407871427,8.985092276452857,5.649532352102676,-9.241531175993464,9.850636469121074
63,19.187175915954278,-7.027186256700225,4.149863803006023,18.916164346379865,-7.196353350437299,4.3173846396342075,5.499660429782216,-8.984458106248555,9.039830917738486,5.632116094391093,-9.227508922719041,9.900260073994554
64,19.526921453508074,-7.21145947667352,4.122706721078657,19.253404876179623,-7.382537490714116,4.307576735474452,5.43335919228016,-9.059823069175872,9.074449021191837,5.640386667578434,-9.268588976587239,9.932713781468017
65,19.87218146434794,-7.38920873571662,4.091121309585116,19.599392368414335,-7.563614356240324,4.291882685782764,5.419015592930884,-9.112818743738512,9.08817755069738,5.652775332242698,-9.219900779978532,9.956125866497855
66,20.22367894474774,-7.565135216099976,4.063097203827797,19.95039735843527,-7.7407843513328,4.276229144362516,5.458136948825123,-9.061070657665415,9.086909301258876,5.657219677100919,-9.117977572401799,9.979353007437698
67,20.5819609574262,-7.742443944152826,4.031459522424596,20.30730199734769,-7.916896676300059,4.259183266284523,5.48908309473043,-9.034435003623615,9.100170195170538,5.662995197395245,-9.025894506856154,10.005881118201764
68,20.939724132902587,-7.918638282461918,4.008851618887924,20.665352288777378,-8.091921953724906,4.250791957952607,5.588131429590348,-9.171008981047994,9.089423024556622,5.792612707347139,-9.182378750352173,10.009369602397916
69,21.29518376051271,-8.104589869687828,3.995269568812765,21.020730894496424,-8.2774939203865,4.2502248212415,5.631335426851678,-9.22909097109146,9.063958635694739,5.810843894925774,-9.332451792286538,9.99463268995693
70,21.654149781413665,-8.298463264049921,3.989788888509066,21.375964319779246,-8.4696126427581,4.254739705961255,5.647043560795016,-9.303542675824872,9.033248091861603,5.783654868253368,-9.403477057111564,9.972756446145247
71,22.011788214567748,-8.49440000123326,3.994225215995009,21.728859865403635,-8.66493879914252,4.265265902955057,5.604349688116561,-9.260862070148159,9.00266449216294,5.7019682584641425,-9.34812083369313,9.948009360370397
72,22.373512606051296,-8.692012949969104,4.009164623184251,22.088755816798052,-8.86269288405434,4.2805268597665185,5.48060091171127,-9.31657654817251,8.966804986741492,5.530488305283716,-9.360408358589202,9.91828753796074
73,22.737621778621712,-8.891430028424528,4.035794883620013,22.449961099420428,-9.062174430775197,4.301725967065844,5.089324672711589,-9.458098463516329,8.930830440190643,5.016343375847122,-9.427386141624073,9.898971638787563
74,23.106493307219296,-9.09184638156681,4.069484867289543,22.816800542236344,-9.263511918133851,4.3250400193564165,4.862711010220524,-9.636430839065316,8.878377704329882,4.837519595055677,-9.521126126751195,9.867699163322278
75,23.482946483716105,-9.287848420145801,4.103210137234236,23.191028809426843,-9.458942157347359,4.350194688709695,4.64038124781389,-9.86163591913984,8.827556574883923,4.819591557245329,-9.888853361939153,9.826302188528516
76,23.86464851538418,-9.478419603523276,4.138859612817527,23.569137286433648,-9.64887214702142,4.378958623345711,4.439086308043235,-10.018749250136308,8.787445363243153,4.751139856733689,-10.106884091997003,9.791688031211967
77,24.245595628903754,-9.67106467292971,4.176990897717372,23.94661370854617,-9.839033828972454,4.4106685178314535,4.289130656815947,-10.230012214813138,8.725011279304136,4.725978930492233,-10.31000183467818,9.723144387490203
78,24.62670865530618,-9.869844657340266,4.21475395086309,24.323325546858147,-10.034609831910108,4.443451731110584,4.116326347641617,-10.674776649560734,8.696465202275533,4.610878600365896,-10.692814590468807,9.706117872846015
79,25.005244217302803,-10.077181427792475,4.254255720481041,24.699964229546698,-10.237976137655929,4.477699301136344,3.974999645511841,-11.171690620026254,8.684634023690888,4.463048479202318,-11.132730977063824,9.707155712532511
80,25.384305416022425,-10.285473270827051,4.292521693827791,25.07657841527215,-10.441873411834994,4.511185978986316,4.257963706165883,-11.512411414039082,8.63908428851883,4.563045059121794,-11.334273779659801,9.666372152833272
81,25.763168628215762,-10.489208268228984,4.322016794237445,25.452383072076856,-10.641489331302152,4.536095832983439,4.4665177253977015,-11.797801217948736,8.607740899474736,4.769442589690951,-11.447683591843832,9.642476973570849
82,26.134787570813742,-10.682614711666124,4.343161354597256,25.821722139873867,-10.831970266120848,4.55156127603697,4.687817308136346,-11.876359678469704,8.618519478102643,5.076719388932854,-11.54001149615301,9.662413633698682
83,26.513316868159503,-10.873723788310112,4.3646102393538175,26.199586658433784,-11.021607834675345,4.567879624437463,4.898691947646496,-11.986814674136008,8.625273054121807,5.246833140226275,-11.583052443759483,9.668846908851437
84,26.89019772090142,-11.064013994847182,4.3786257622838205,26.575193016236682,-11.210502050849387,4.579105572917099,5.152545378603496,-11.96419897347095,8.612545952736985,5.473067052703175,-11.460167307143147,9.606056360159629
85,27.26260371708159,-11.254534149061078,4.3828548108704135,26.948622413533087,-11.399973480636715,4.583660080262784,5.5057773186910115,-11.778406897936627,8.595719582876656,5.701723361981802,-11.352158414085341,9.585245862982818
86,27.63593363986506,-11.447219073461852,4.379210673742443,27.3250971103672,-11.59356219718522,4.584006975745506,5.8199791981710955,-11.619704136030602,8.622293995691725,5.7756215922821665,-11.433266389165064,9.642865905125875
87,28.008573798181384,-11.642724312311014,4.3694773178348605,27.701760644356476,-11.7909247059164,4.581378659736447,6.088063889197261,-11.814525714338647,8.666958318760706,5.984757205753688,-11.841729976622672,9.676969001646397
88,28.384433652850436,-11.840072425378697,4.358915842003115,28.077201208354996,-11.98909774308826,4.582365516632833,6.0631688036515445,-12.047604665773749,8.768514531328707,5.867171428676462,-12.176251257600786,9.79594849516985
89,28.762543746819027,-12.03428592653236,4.351808114787369,28.454118785572174,-12.1855691431217,4.584705309286756,5.961255440417155,-12.323056979563203,8.858474417540002,5.811464098305267,-12.51252636244035,9.914733459226323
90,29.142094427629335,-12.227551358072969,4.349214228103628,28.832707565386894,-12.382534421897159,4.589340270661964,5.883051866487813,-12.587241215204097,8.982111933065555,5.720793767038543,-12.733442922691356,10.043568880802791
91,29.526386352761794,-12.415672335901009,4.3495405187131455,29.213795177552637,-12.5740367186563,4.59522545250042,5.7530717640848605,-12.9627611186932,9.153378104416287,5.662795673946497,-12.909133884370469,10.143352601172364
92,29.91538855593125,-12.5955190717844,4.356389701565484,29.599380662963572,-12.75550814859439,4.605939930698298,5.572752418890156,-13.388636486935674,9.314262951822027,5.584001484169853,-13.103734291543384,10.237295381344998
93,30.305296436934483,-12.77422340711625,4.371985153867632,29.987767069199172,-12.935146706833354,4.6224067610978015,5.420729745379101,-13.694946914334983,9.411642629044305,5.455150274217716,-13.258589240453983,10.301851003657434
94,30.695875572814412,-12.959251793609994,4.39627227314313,30.379483732672828,-13.118826262355103,4.644062047661226,5.11642685819782,-13.758091889014734,9.543451802290592,5.309560317807053,-13.376282560315008,10.387111359594407
95,31.084060612083057,-13.150979883459337,4.422297414816616,30.768904356086875,-13.307892728927314,4.6667247054179795,5.014914402101896,-13.79562018967055,9.58810906663564,5.194167952306147,-13.46068048418915,10.426343465980448
96,31.468519378532438,-13.352329195904566,4.450986501794625,31.15415239811155,-13.50689941665216,4.690706260592457,4.896278775834477,-13.769531450256755,9.604145893357797,5.113476119682667,-13.508285153434556,10.442789272141361
97,31.855192094510965,-13.558099777371236,4.482732282923946,31.5424603847972,-13.712381175020605,4.7167657499535895,4.74783700739248,-13.844891396893763,9.61545223470285,4.95948224826749,-13.640413899109708,10.482614819056902
98,32.24869653857119,-13.766059184501161,4.509849109424258,31.935667140308098,-13.921055647951984,4.737513982368495,4.578037223187169,-14.022833237693494,9.620935831772044,4.817882828639994,-13.888145345535303,10.501160425275433
99,32.64437147783046,-13.970063847905763,4.533514823957488,32.328544676899156,-14.124512206323455,4.756751398781101,4.3427140087501055,-14.154313336771413,9.612367964631153,4.57350013539068,-14.071624920051754,10.509593720096122
100,33.04378675139797,-14.168339415282453,4.559824447176924,32.72174039309273,-14.322100620505957,4.7806804542681425,4.10343472775007,-14.369650516881432,9.620998920786203,4.305655850691764,-14.328644467669854,10.531119575200442
101,33.44611256697961,-14.36614527741328,4.5848783521336,33.121976301949,-14.520944898425084,4.805424056977431,3.6658010793073372,-14.451534043690653,9.623317098789277,3.7717594240879886,-14.340706945505085,10.573449600104619
102,33.845825768002506,-14.567653893779744,4.610570651406949,33.51861966477543,-14.720769623237889,4.82948491948557,3.319856845218085,-14.52943764287046,9.654977174685673,3.4768648694279607,-14.339433686073507,10.619552132451476
103,34.23887333468239,-14.778764188357474,4.631888341879432,33.90781500798061,-14.929154932492045,4.849708853546462,3.0051389178915002,-14.667364556478173,9.684334206315247,3.2993092456539386,-14.41177046082843,10.637014814834703
104,34.63073915234007,-14.997702492077284,4.655225895783179,34.29879322946727,-15.147162273702287,4.874001034148504,2.7548937167552365,-14.705249608714828,9.697337053336677,3.1612337396827828,-14.426279559614109,10.654990916888867
105,35.02171821663062,-15.211763723700605,4.684976434768742,34.68987703140541,-15.362180116877314,4.905537886703816,2.4166511975249954,-14.570496453715926,9.723276000486935,2.9060878923764877,-14.334508930480746,10.67685962662935
106,35.4179335396393,-15.421128746949842,4.714583480409368,35.08592806362397,-15.573037801746818,4.935714653704774,2.1783084251487415,-14.474532059312146,9.75731439324287,2.709906136364275,-14.294784949953335,10.697848658167324
107,35.82262495935545,-15.62726187645578,4.748001392629608,35.48862046838841,-15.78019374516283,4.970342175856628,2.1329892261049417,-14.403436401142327,9.732114791487835,2.752098979813907,-14.402941867020097,10.64610495010434
108,36.22729385938649,-15.83314749066937,4.781251590638823,35.89446205634,-15.98834347362414,5.003559315027461,2.2612153048132395,-14.562928324778353,9.684577514434965,2.7098414152140684,-14.620064118135565,10.602085298702159
109,36.632114234599015,-16.044881506748833,4.816188927152553,36.29877996446109,-16.200256153455783,5.035443354604507,2.43310097989127,-14.677212174275358,9.60590747483391,2.868749691023556,-14.72112839974124,10.533827102739133
110,37.037140281485236,-16.262136892981694,4.85478924858934,36.70122248479033,-16.41542161397001,5.068590014686759,2.629659676960408,-14.620967411138313,9.53183481598153,3.0899695558657454,-14.639592912313967,10.464247609578003
111,37.44080326642319,-16.48205074469744,4.892595867147954,37.10329876047222,-16.631863821081463,5.101535582461782,2.9106690318817816,-14.582819428088648,9.442675543289718,3.389189312621278,-14.557201295840423,10.390973400498819
112,37.84227736550043,-16.703179138999133,4.9292558106409095,37.50272165770351,-16.8467818274317,5.135876357611805,3.3028861409262116,-14.531025160332353,9.337713012579533,3.6346768536809964,-14.374141885275037,10.318227535564297
113,38.245124971678464,-16.924029192557864,4.962270140333104,37.905293040117634,-17.062014982648332,5.165887728555021,3.251877663844858,-14.414932072865787,9.231303721651246,3.221123227086212,-14.168917963114762,10.263958993027039
114,38.65357104440221,-17.141989479055287,4.991237675132276,38.31551295302938,-17.275887057109504,5.195101350559743,3.07418190592238,-14.160527877451868,9.15398691880552,2.9154695063255387,-13.946265121338575,10.192851944694945
115,39.06213278276846,-17.350798128522154,5.021387258404234,38.72485896041542,-17.48081013502583,5.227657092092449,2.9662500163808345,-13.740113268317096,9.084021483632299,2.698319777985812,-13.669650946566271,10.146103265436468
116,39.465991787273786,-17.549236495305088,5.062357466900551,39.12723606451629,-17.676544193033,5.275563942164578,2.7659037177150614,-13.439344629385166,9.08034194318396,2.589524650331063,-13.53582987042024,10.166180008733514
117,39.8729415760254,-17.742811390748663,5.1166857654186515,39.532507014664375,-17.869406004222817,5.336949030055426,2.4700805101404137,-13.107686735212578,9.139016789800584,2.454989928795768,-13.216539972124119,10.251090857544435
118,40.281501823172015,-17.935483418964157,5.183217520505532,39.94096534332292,-18.06168394602672,5.4071013679394255,1.9947496510408926,-12.747862834476047,9.285307477171356,2.2212304750582654,-12.897594910431367,10.423908786800867
119,40.68542242534479,-18.13069459100177,5.253962652912636,40.34330472436842,-18.254676070854043,5.476958774745458,1.562712949626502,-12.384125777270473,9.40634561343692,2.0911269795795113,-12.52196402807723,10.511371931151817
120,41.08577234019016,-18.328639813757558,5.327176247104992,40.7457280741899,-18.451925621016645,5.541948359301475,1.5080161655232662,-11.992296436854318,9.53398148928789,1.9012747288925826,-12.149023384556846,10.595434177030864
121,41.48138946776197,-18.52881755620796,5.403238613810515,41.14934312073496,-18.6545437284679,5.602143995923867,1.4450059775060515,-11.76118189878779,9.698593001287726,1.7616586040910374,-12.011073987904608,10.687010043828813
122,41.8757415739835,-18.735674848004898,5.475980683472043,41.548705338108626,-18.862690171390334,5.652695076096304,1.4306552306192626,-11.644695060886999,9.805163141098342,1.7486436341438627,-11.960714284048853,10.692397908495778
123,42.27195812729951,-18.94832061406016,5.530099976691747,41.944277099289565,-19.074712968107683,5.691364272935738,1.1915635508300089,-11.45991553184363,9.89579705773457,1.482569721959004,-11.913748387543398,10.730909130000851
124,42.66682364003357,-19.161262974039808,5.566121349241478,42.33935455780878,-19.289085410713785,5.7209639017674965,1.2234120462701963,-11.527466110365596,9.937789865550508,1.6168927303360099,-12.013550701726135,10.76258646413396
125,43.06357951908894,-19.370268332401988,5.589046871582537,42.735022238838354,-19.500139906052638,5.746005850420856,1.2468476176227135,-11.727722036745858,9.942242390145484,1.5932369648657114,-12.207955871727238,10.838325067732688
126,43.46637254835587,-19.58049029852414,5.6026126280298225,43.1336654843654,-19.713092008436863,5.768873818192393,1.2100856537204343,-11.942508444106004,9.980869205797065,1.552704459174514,-12.267188255832677,10.896318778175077
127,43.86440929891189,-19.79389573761098,5.612913684057503,43.52801293187857,-19.93023731163001,5.793796578027313,0.8643393098459645,-11.92946910898216,10.018165430985269,1.0035212347240325,-11.919644431765759,10.953254857925874
128,44.26077256976978,-20.010080083903542,5.618127810479657,43.924624042531846,-20.149499735905287,5.813543194710146,0.46653927506509324,-11.785499726308155,10.054903376230962,0.49161992174709934,-11.62166215048604,11.02369199202093
129,44.65603211416095,-20.22574960121779,5.629805832012917,44.31973245987644,-20.36632516831581,5.840338698076636,-0.034837199676200636,-11.558050847261203,10.154422896913417,0.03080084802952543,-11.3320476840088,11.099225072079626
130,45.04986362188133,-20.441723505372543,5.651937325045961,44.711733353796035,-20.58287187467925,5.87460415359362,-0.3567598838407499,-11.261875417070708,10.232163855813463,-0.342011675902791,-10.993346468295734,11.165337731591713
131,45.43990933726141,-20.656194721387514,5.689368119124166,45.100065355920684,-20.79667938891051,5.919452039409123,-0.8434804592438647,-10.880462721207946,10.307650010176888,-0.5251604774334853,-10.740185936083684,11.213282462273241
