frame,x_sp_ma,y_sp_ma,z_sp_ma,x_sp_lp,y_sp_lp,z_sp_lp,x_sift_ma,y_sift_ma,z_sift_ma,x_sift_lp,y_sift_lp,z_sift_lp
14,-2.092025387578893,-1.7303916649355786,0.34142037991129065,-1.9626023874255807,-1.5571698060255108,0.6041069257665628,-6.247178623216025,-4.734750759219147,1.9647924202506228,-5.080289765793743,-5.537038552567566,2.9056434922794168
15,-2.4608921697946835,-1.619743046843247,0.4134318676882634,-2.3080030696440375,-1.4434442969740258,0.6962418630988503,-6.1235378749804275,-4.064648420258703,2.0899906728134523,-5.2646535549988895,-4.651740388369188,2.982046963249241
16,-2.824262300902432,-1.4682970235883317,0.5163083701033252,-2.6570969512854035,-1.297537800016139,0.8074505847727769,-6.026212416487667,-3.1693651500196003,2.1787229701783417,-5.275088524331284,-3.8189958586613706,3.061762889672676
17,-3.19348777902426,-1.303458981851562,0.6537390058769176,-3.0169350977264324,-1.1385030870888266,0.937462378183938,-6.10506969147264,-2.3093178224667876,2.218775146697583,-5.6744517771962135,-3.1142860801331165,3.0884697240933483
18,-3.575418032703153,-1.1348545801211098,0.8275027648476904,-3.3845476058219375,-0.9809291155878412,1.0858106274019677,-5.871388470316642,-1.1620351694530158,2.3325685726761494,-5.74080687941064,-2.112691951306033,3.2206944778464677
19,-3.964213748684791,-0.969546044015667,1.030607791344602,-3.762025404512909,-0.8212410136056831,1.2475761243820325,-5.408412319232872,-0.03162495601541315,2.5027852298230715,-5.485442886328316,-1.274145518497281,3.4232674356413275
20,-4.359524418716288,-0.8062571860008247,1.2333628014251707,-4.144060275859334,-0.6583652128239513,1.415382545876167,-5.127151086203202,0.22367883148065631,2.697044661518895,-5.097226789949428,-0.6354096325390077,3.6641704470074377
21,-4.762206236050277,-0.6423145555057793,1.4322788934739554,-4.532134448142556,-0.49265286571359035,1.5847802227684584,-5.132795193954138,1.3872305167073316,2.9265589540540917,-5.302037578442117,0.5014466161144724,3.9349086123790333
22,-5.166848665435799,-0.47175670420155946,1.6210889819057324,-4.919545722279823,-0.32287236691906646,1.7489554005596593,-5.23932871129464,2.1115412651019705,3.1943559855043513,-5.504532531815075,1.2110525332518591,4.1945656996194
23,-5.571684413549767,-0.2906058524969969,1.788130768379211,-5.311852198176805,-0.14585021303787343,1.8868250908010327,-5.300062737115077,2.488371647117054,3.5027825635723526,-5.541762217278375,1.3986367738911811,4.477377390954373
24,-5.974312284611325,-0.10892864164514704,1.9245911029412375,-5.706398542321499,0.03159219372744351,1.9959531439551914,-5.151011967204575,2.475643822537914,3.8653390028425534,-5.6913415319960645,1.0613202149819083,4.743515274128041
25,-6.379028986268335,0.07500618652723975,2.0262430334858155,-6.102377685678433,0.21238444163955963,2.0762180272930912,-4.681942699724484,2.74983129430843,4.247429602499176,-5.081913753382894,1.6181513652610138,5.0804287861601996
26,-6.784898783282048,0.26015645812806526,2.0967268815739786,-6.5012150304774305,0.3974033846979603,2.1373371093874334,-4.306511823873093,3.318453542164659,4.553547302516458,-4.411280932572081,2.4920734582913164,5.336634585927682
27,-7.185547650508488,0.4510028902884799,2.1437077333149013,-6.893707769232615,0.5888666760732306,2.193387927974251,-4.166471537191541,3.959043913968769,4.821377246563829,-4.030317614197367,3.2477504412674425,5.567993476929282
28,-7.588533340369823,0.6477573908384113,2.1627305433396216,-7.288190377440196,0.7829615025936059,2.235617411670577,-3.853892435746239,4.169327950024792,5.025996886161982,-3.9487664759007344,3.9094567159459346,5.73866569889519
29,-7.985956268205447,0.8412993938085112,2.151852717286371,-7.68149229212251,0.9769531991828524,2.2607632617641436,-3.2664002418505125,4.889562450894857,5.169502239781561,-3.5644397148002,4.975999884217504,5.82894924800308
30,-8.383966504618604,1.0363429402391298,2.1383944271719453,-8.075683363569626,1.1766655817908194,2.2799421968249907,-3.3476988815935487,5.715201377039826,5.217541061030505,-4.102362735057531,5.579975425431072,5.848073724852754
31,-8.77701660487381,1.2340756342367596,2.159534148675398,-8.465063760173738,1.3776226257286477,2.338441811966838,-3.621296760184213,7.015523785346046,5.228360918781423,-4.947867049821116,6.245562249459692,5.864991224854031
32,-9.16385545193511,1.4243230321881906,2.2218825970849108,-8.84478352137798,1.5690072673257147,2.430639821000702,-4.563061057299508,7.762653345511895,5.2051962645906755,-5.782127532533252,6.803200673653494,5.9371063694923984
33,-9.534485894438097,1.5928440550973657,2.317639220885423,-9.206129857355675,1.7347670566650584,2.544319578583547,-5.503561312253079,8.095491202887123,5.2588226709252694,-6.261947409510122,7.121584508373773,6.068060185401529
34,-9.884297328804683,1.7433807933991379,2.426294635511798,-9.543985419897625,1.8805954693325706,2.6625397354916975,-6.195497261147354,8.290791612519861,5.258634676952876,-6.463076718511624,7.256464001715231,6.1323426711751186
35,-10.202698604235424,1.8996766237618516,2.5545689325568084,-9.855470041138878,2.0295334717986435,2.7879808920183873,-6.743794166987624,8.487407157080302,5.269529413834306,-6.664661934367014,7.392747567659485,6.198226023541102
36,-10.487712037936701,2.0720522426568895,2.7055477749187777,-10.143429797895948,2.1974642262479684,2.919424906045772,-7.519078008011305,8.30918796051156,5.316240897928712,-6.816270328950787,7.457565274631314,6.250861510207229
37,-10.744825202436697,2.249407705306805,2.8602785503534216,-10.415783345248723,2.383381144344268,3.0340953864412867,-7.419094596123432,8.289694758654173,5.3978861217079235,-6.561144284847122,7.515422336261285,6.315752002433314
38,-10.991617775176845,2.4192348930155796,2.988290091616005,-10.687810109814958,2.5710104955978745,3.131146451095178,-6.774160142344779,8.133513467774154,5.525357880227966,-5.97683257773323,7.608086551766935,6.450138440804784
39,-11.242361110885799,2.580784360519457,3.085423498934265,-10.967853733718632,2.7543485074757386,3.2039186843022853,-6.095365065467588,7.891331607241724,5.6808184343819335,-5.604758390766383,7.61013952425631,6.629483960914348
40,-11.50671613229095,2.7421181762669087,3.153848822075895,-11.260598196362631,2.9351064837537013,3.2553444911131493,-5.890825837700608,8.105726365969355,5.802267730443324,-5.802590013816511,8.098237534350996,6.779608444086309
41,-11.7920125260541,2.9063836647301615,3.2027811179464707,-11.566784647305619,3.1104248411709388,3.296640072904964,-5.68300752141113,8.686967298146383,6.026309444031282,-5.788053146143413,8.849161297265264,7.011325525586358
42,-12.097945245221132,3.076997552178677,3.226503145336995,-11.881781335738303,3.2852600905435536,3.329932237863679,-5.399232156887167,9.248580953104241,6.294547462917822,-5.710468459683429,9.44413086086445,7.277697097914485
43,-12.41735142986461,3.2559924625023866,3.2245462397250786,-12.20175011630046,3.4653049842840344,3.354183162150878,-5.14746169602068,9.785673436306867,6.617770026284564,-5.694490301136069,9.833655172446093,7.565902571749934
44,-12.746087048508935,3.442331510066937,3.2138304334915158,-12.526013585185906,3.652112194988807,3.367807451698877,-5.204421330725018,10.248360645990878,6.8961591481434255,-5.747453579358027,10.05964272550803,7.758618598324694
45,-13.073774142453766,3.636108899307433,3.2011230779980226,-12.846465068716824,3.8427657444260945,3.3775266029862143,-5.510593020277631,10.568830458548303,7.10326547374141,-5.7692961893446135,10.117334906711772,7.900276579715686
46,-13.40473300938311,3.835589090653091,3.1906679762829153,-13.168493024083489,4.035513580101293,3.3850143046107273,-5.601141772744474,10.955655594953395,7.290941173539676,-5.577100298228558,10.174215901690237,8.050998937457615
47,-13.742430419297937,4.027908208374689,3.1829791660901683,-13.497588139930057,4.2228644947273075,3.392387453182773,-5.346112528463401,11.060198657177711,7.477929497730928,-5.436885699521839,10.29130413436649,8.177203752836673
48,-14.085685909440643,4.209371782000214,3.178157787740123,-13.833310935901535,4.402530661943209,3.4020902743590304,-5.081150157849136,10.867069200850379,7.599502235382565,-5.131570993222906,10.330085500762175,8.299719985003017
49,-14.430018579560796,4.3843440437550285,3.199262244107532,-14.170924788718441,4.578392280882119,3.441335070522302,-4.954734708046754,10.573680989165222,7.678456308907818,-5.018657863145568,10.214444793380146,8.416879307971945
50,-14.776979148855252,4.559980716816578,3.2500980376149506,-14.514219843368572,4.755305325010223,3.510259450892145,-4.853413500413367,10.25657783287504,7.712895485853188,-5.013206830588577,10.000407953809404,8.525488637036224
51,-15.125099732665518,4.74378249273186,3.327669964085316,-14.8623770991428,4.940137304821045,3.5995455762346418,-4.710118657498647,10.010375155487726,7.793127898864634,-5.011201389690633,9.836722481304394,8.639411491418254
52,-15.475570149854676,4.931824173173985,3.427075372460196,-15.211265744382276,5.1273659891369485,3.7007029963873825,-4.597937285839374,9.787777460715215,7.895121457230519,-5.02478421590649,9.618315831964864,8.747925565852725
53,-15.827436682411653,5.119410972088817,3.552338420240304,-15.560438135943938,5.311115606542739,3.8150299308818516,-4.614663439509231,9.57083355187431,7.986728069827816,-5.009970673488718,9.482818556867798,8.859953186871811
54,-16.177032330358394,5.3066707701804035,3.7011965251659484,-15.907791824509696,5.491744852139322,3.941729795361293,-4.788723150342941,9.515156152559715,8.091888760965958,-5.237079998928722,9.666251664757757,8.974743084820286
55,-16.524354441380858,5.490726635142683,3.852436773780569,-16.25310314648004,5.666474021855589,4.0545483157785895,-5.2780414057916865,9.489970651894492,8.214502659055945,-5.660058186674331,9.805585908412205,9.106282542985994
56,-16.867771146409876,5.672839154308111,3.9812256070968437,-16.591894795767185,5.839827936698771,4.146912245647152,-5.475981364596265,9.443614517696648,8.319766585177888,-5.717197666187032,9.727879709446457,9.208454186755654
57,-17.203016190142527,5.858946315268687,4.0844912493482175,-16.923762985952706,6.019977641428062,4.220435912053226,-5.63441938975354,9.402342335367585,8.427022313490507,-5.798073126272941,9.54749704821823,9.30962259426462
58,-17.532219786589764,6.04676766158554,4.160137984484108,-17.255189866611154,6.207713457300497,4.276071537800195,-5.747129819110588,9.32304594024857,8.53201850025668,-5.802039708012399,9.354551345514675,9.415419554349352
59,-17.85959572347395,6.232158648428223,4.210583617197549,-17.585429087848798,6.3959132915604044,4.31633242927023,-5.787630719036802,9.363559671589833,8.645456728671958,-5.72379136731609,9.28017300029294,9.527916456223545
60,-18.186479300054906,6.415863748777632,4.2417140114279634,-17.914274961552934,6.583646186002655,4.352254382537743,-5.858032381037674,9.34474802762743,8.731708855360859,-5.677233035523011,9.175275971379532,9.604305888645975
61,-18.51612191181381,6.6018227017400735,4.243894246113257,-18.247333909595778,6.776543419060564,4.37356030683418,-5.795701471714737,9.106062192181613,8.811617299016696,-5.669849452451985,9.093957405239655,9.68185664346818
62,-18.8465431493603,6.78993024388766,4.234115221966003,-18.581185285178194,6.969719702165242,4.384149991730448,-5.550724936860181,8.956888875485442,8.86779706920317,-5.649759869053304,9.164522787090092,9.748326683252877
63,-19.179391232181448,6.977051950254852,4.218946463212435,-18.91296372305348,7.158433051096184,4.3880168846265075,-5.494229305372967,8.909079970225779,8.922068924854935,-5.632291635740223,9.15007605446033,9.79781005946602
64,-19.519284641969723,7.1619627990701495,4.198906379411253,-19.250279822661284,7.344719727802811,4.385366027930445,-5.427798723330103,8.983363432159393,8.95871711540577,-5.640434385429414,9.190133036227815,9.831549504846953
65,-19.86471847468659,7.340399148043228,4.17374988970333,-19.596373202443424,7.526041686140579,4.376190021014565,-5.413408005991857,9.035963213321624,8.973847322383948,-5.652710637834772,9.14081032056304,9.853656258858967
66,-20.216257187374115,7.516493090969578,4.147341321441735,-19.94740515029441,7.703294231185174,4.362159682357995,-5.452528162040673,8.984222742088937,8.97226922758124,-5.6571228512388245,9.0387298192515,9.876188372498175
67,-20.574607324150552,7.69407074809448,4.118072161912301,-20.304352562813474,7.879531901670966,4.3474674245426055,-5.483449218999279,8.957454768437552,8.98532055483653,-5.662845225123264,8.946389291351718,9.901817839913253
68,-20.93247260311699,7.870598957570628,4.100175646864184,-20.662455872905298,8.05461064483677,4.343762565731029,-5.582554440556708,9.094192652565626,8.977611357182324,-5.792473456155676,9.102745953131297,9.90883944280653
69,-21.288000596110628,8.056687493277524,4.090960723468623,-21.017866999795476,8.240082453479195,4.347553204077865,-5.625838389125549,9.152719380220844,8.953328441518478,-5.810771216347859,9.253058550530543,9.896890144111813
70,-21.647020676745388,8.250537039205303,4.090274936228308,-21.373127776160462,8.431980211720557,4.356816317290123,-5.641643125500288,9.227761977278076,8.924143543929988,-5.7836549295459205,9.324511280018092,9.876356856576198
71,-22.004694074617124,8.446127467333852,4.101688074617902,-21.72603578923929,8.62678593307409,4.374281698628148,-5.599050152993449,9.186000272843186,8.892181751560539,-5.702044579802091,9.269925230580519,9.849719552548857
72,-22.36641003646309,8.6431502389624,4.123186660502491,-22.085922258896897,8.823941686938483,4.39609931554092,-5.475436715058078,9.24270195006226,8.857419636913331,-5.530669564995473,9.28306520154826,9.819758080602657
73,-22.73049548425881,8.842064720851798,4.1536275392439155,-22.447114610252157,9.023005368802842,4.4211049491422685,-5.084253821900366,9.384835260741871,8.822868488974757,-5.016574009703621,9.350427200657931,9.800464119070474
74,-23.09932592569404,9.041783124217687,4.191635420585778,-22.81393772854342,9.223823901772864,4.448749521094786,-4.857800393810326,9.564098469807155,8.772958324902456,-4.837843389341496,9.44473446781564,9.770387519925613
75,-23.475680240574505,9.236629347156942,4.232422258311498,-23.188105588129336,9.418334827777109,4.480943375657277,-4.635767087348077,9.790706208142852,8.727342732292621,-4.820208624337715,9.813467243970585,9.739025147357289
76,-23.857246183362243,9.42603938058004,4.275036487929729,-23.566111772352553,9.607289521485063,4.516639786015688,-4.43470840879446,9.948910028498698,8.690462929467,-4.7519785930278395,10.032371262084599,9.70992414874517
77,-24.23805613705454,9.617589679472752,4.319523374948303,-23.943479261251706,9.796513817841898,4.55463157370492,-4.285073420449492,10.161668883869465,8.632499215467028,-4.727162799870261,10.237097964870054,9.646211714539303
78,-24.619115986520864,9.815804373363259,4.360645090979625,-24.320148265830063,9.991589080299335,4.590723457688352,-4.112397977831971,10.606791811350105,8.609253115854484,-4.612156929388496,10.620117117129531,9.633819259201617
79,-24.997607577889244,10.022629055620937,4.403139372395365,-24.69675173586143,10.194502837575497,4.627915945251602,-3.9711551702071697,11.10382797931814,8.60275507066362,-4.4643808330508605,11.060015711043167,9.63953777765361
80,-25.376555456684272,10.229860816841647,4.4477563115976935,-25.073269777347058,10.397455420628264,4.667641432898222,-4.2543398175413705,11.445466097254192,8.566368955782824,-4.564560016020509,11.262446333538733,9.603927520828277
81,-25.75523895896941,10.431484169279598,4.490908049879458,-25.448931883877886,10.595204251674662,4.7059759831575025,-4.463267310257648,11.7319168998561,8.551544394200164,-4.77119816483957,11.376763768323373,9.587651609992397
82,-26.126741677451463,10.623341184450354,4.5245294594821,-25.818201655867412,10.78441621046817,4.7337641749615464,-4.684498659886796,11.80968355042765,8.567980719735646,-5.078331655562011,11.467771067720571,9.61462630214268
83,-26.50524348029346,10.814183313006222,4.54867133173173,-26.196048275511085,10.973840093480113,4.7527593021479095,-4.895368092031011,11.920043412401592,8.576276133980567,-5.248436032693384,11.510727539702572,9.62182636983553
84,-26.882113389919557,11.004310035150217,4.565007656152816,-26.57164812200149,11.162596063880628,4.766291552506763,-5.149240354190474,11.897523001034916,8.563757387526389,-5.47476347153227,11.388394056013981,9.558299980373489
85,-27.25452745381147,11.194597031938018,4.575040794922295,-26.94508416347716,11.351826926983888,4.776630042926233,-5.502508390300332,11.71208244714432,8.54405659597246,-5.7034834669060075,11.280836419462021,9.53591194605076
86,-27.62789945145254,11.387219742287142,4.577456143246611,-27.32158595791171,11.545256109255726,4.783068917122824,-5.816581970060645,11.55270572778405,8.567982208699881,-5.777176197675102,11.360512364035266,9.59575045044201
87,-28.00059380573019,11.582788867977808,4.572037694126952,-27.69828661778945,11.742557690125482,4.7847965655165705,-6.084588166823343,11.74666543255344,8.616686029030603,-5.986293754250259,11.768277591929328,9.63747088603029
88,-28.37652335663631,11.780211375978132,4.566580685299125,-28.07376434809793,11.940568679848425,4.790901124084792,-6.059454359942385,11.977623452552638,8.722921201865654,-5.868441518171122,12.100324817309104,9.76294005692868
89,-28.754707755317654,11.974410139292326,4.566361827490131,-28.4507184279284,12.13676451175328,4.800183522393326,-5.957245294541683,12.25052839643866,8.820025735525725,-5.812336222225066,12.433218204853123,9.89072232789816
90,-29.13430926547603,12.167558393790578,4.5700251388379955,-28.82933136121552,12.333431718707207,4.811161890591976,-5.8786313653918,12.511576203424912,8.949907363145273,-5.721226051607862,12.650886294682573,10.02467508411483
91,-29.518644250327025,12.355527071303666,4.5749534428177725,-29.21044569875943,12.524681163440443,4.821699669446303,-5.7482143867593845,12.883962785237117,9.127563693617622,-5.662962820815428,12.824753496829677,10.127453854413002
92,-29.907668838935855,12.535006253529176,4.587664319645857,-29.59603680973089,12.705697399217131,4.838296777973025,-5.567311326273415,13.306112025994807,9.29736631693774,-5.583810394135074,13.017181282758369,10.225482061140344
93,-30.297516985070974,12.71287458122268,4.611910849827828,-29.984357808226182,12.88447111804405,4.863434960934373,-5.41471873915497,13.609077494918141,9.403889552560184,-5.454566646786246,13.169861181141595,10.294293544784427
94,-30.688000239985197,12.896959199515148,4.643740243406752,-30.375993237073146,13.067282743323359,4.8926013033573845,-5.109685192161071,13.66853242672573,9.53572596413952,-5.308523634833931,13.28511372390766,10.382076067463602
95,-31.076119827212977,13.087993889879483,4.675260494610418,-30.765360501800412,13.255727112456436,4.920708236305131,-5.008013115119324,13.705135387153328,9.580786316884216,-5.193000522283856,13.368694054857063,10.422650745364686
96,-31.460527567355026,13.288645461766583,4.7090656488283535,-31.150570980925327,13.454129620834252,4.949762703661975,-4.889326170462075,13.678761659084598,9.595953702653159,-5.11226888997216,13.415982306729935,10.439799089467826
97,-31.847148714250697,13.493671687472068,4.74585493592245,-31.538842613313648,13.658977600440304,4.980865553461315,-4.740867425130187,13.753919868409522,9.608329406087039,-4.958191154620544,13.54734361255278,10.48178064322277
98,-32.24056417864438,13.699886536032327,4.784943212906718,-31.93200165498148,13.866197328313772,5.0136226857505815,-4.571115921404442,13.93155268914857,9.620833135103725,-4.816586843806886,13.794077047744247,10.510694927142339
99,-32.63615905219284,13.902160262477746,4.821366583221376,-32.32483148133692,14.068140684208641,5.04557603655966,-4.335929572706045,14.063498001269261,9.616927235826381,-4.5722429405953795,13.977144439233149,10.526224338685402
100,-33.03550589379028,14.099492960558933,4.854830952715687,-32.717969231942625,14.264853617733783,5.07661445116572,-4.096671338101911,14.27861314355976,9.630348919373183,-4.30437368430384,14.233586899720589,10.553542778147143
101,-33.437769970653534,14.296468151656994,4.886537508623987,-33.11814496635217,14.462875418803254,5.108028196010925,-3.6590511981467078,14.360562028706962,9.632896367112993,-3.7703074389612254,14.244762893477656,10.593929303986561
102,-33.83742543866002,14.497135289273189,4.918858810535999,-33.5147366838837,14.661901166802442,5.138664191900813,-3.3130025819960522,14.437761611099956,9.66513491560849,-3.4752324326024513,14.242431061435889,10.638819906880794
103,-34.23045765065852,14.70705494223662,4.949968450650154,-33.90392092495401,14.86914090391518,5.168560306337588,-2.9982050380610366,14.57470035072365,9.698048902102789,-3.297624937222194,14.314180615724982,10.658084715102328
104,-34.62231525239001,14.924800502677975,4.98270882602624,-34.29488648360209,15.085922766019047,5.202217946638218,-2.7479232480919586,14.612246244384567,9.711328336746,-3.1594806201930075,14.328123729648645,10.675979876137545
105,-35.01324876967634,15.13787001566471,5.019373548379967,-34.68591900790904,15.299901640060504,5.240693815558948,-2.4095603510216757,14.47697734261914,9.732591395745658,-2.904238856288104,14.235900229760347,10.694579883179493
106,-35.4094001658382,15.346113234918024,5.056732687189871,-35.08190415941059,15.509620407209146,5.278665109354343,-2.171044915366462,14.38016848740866,9.76281534032161,-2.707957172553853,14.195668809690304,10.713573275069166
107,-35.813998026681695,15.551018593382079,5.097928975888354,-35.48449761196528,15.715514685184257,5.321090117252177,-2.125822079481762,14.309840587667669,9.735386815502547,-2.7504330559473313,14.305234709014822,10.665130741000317
108,-36.218569281151744,15.755448609624795,5.140140928883002,-35.89024282181056,15.922207912791148,5.363349041201242,-2.2543959975907413,14.470701951164315,9.693772358979212,-2.7085339080309807,14.523696534229536,10.627923272224988
109,-36.62326426609774,15.96555185687736,5.184974419584779,-36.294454493637566,16.132596755493175,5.405134276702722,-2.4268236905133493,14.587545844343532,9.620215210966077,-2.867913180778015,14.626974105344436,10.564228679231741
110,-37.028129945368484,16.18126196647934,5.232817043704199,-36.696767134212,16.3463939584213,5.447444487006974,-2.623784213430024,14.533606812248275,9.545497831512986,-3.0895011512915422,14.547601391307058,10.493332178828716
111,-37.431658618845226,16.399864460134868,5.278782328887639,-37.09873211012345,16.56166373295285,5.488445136211067,-2.905218422571063,14.49787452035971,9.45667840057265,-3.3890561728321,14.46718840577139,10.419234325680192
112,-37.83301439896598,16.619793621617728,5.323143033867904,-37.49804581845182,16.775447108235525,5.530313022686159,-3.2978993684600217,14.448746103634154,9.352169486797507,-3.6348296959260242,14.286038238807121,10.342769733665438
113,-38.23577682575126,16.839424250166946,5.364321918000397,-37.900544803180885,16.989547251362215,5.56833153704986,-3.2473757534359677,14.335703868340708,9.242300363508466,-3.2214728119503535,14.082628169470341,10.28072970490985
114,-38.64418392577069,17.056666593978743,5.398722551638642,-38.31072364846519,17.20269690490107,5.602909231764538,-3.0698761542284463,14.08282917524631,9.159696205600312,-2.9160037567464463,13.861431721709861,10.20447037696018
115,-39.05271959671361,17.265128121043304,5.431511891699562,-38.720038542024845,17.407251204098827,5.638071065082767,-2.9620127272165946,13.663079893549527,9.085744058226323,-2.698900656402441,13.585285676207922,10.154827143886036
116,-39.4564809014105,17.462699607118903,5.47734589256233,-39.12229141909943,17.602001409611013,5.69078920228973,-2.761594732786966,13.362487658635894,9.076210517940401,-2.589993136290091,13.451180983817764,10.17222310277394
117,-39.86319212030757,17.65469607227132,5.538618043847255,-39.52728439742626,17.79311428952441,5.7590893113810955,-2.465331651102407,13.02964731797941,9.125165196926961,-2.4548748358884627,13.129987733628417,10.248599955469611
118,-40.271478808351716,17.845784437402106,5.611127888128628,-39.9354515359647,17.98373318048073,5.835210196119733,-1.989198897502582,12.66702995171596,9.261619867050639,-2.2201935573816125,12.807595916115027,10.413595969909759
119,-40.67507827270432,18.03905890184224,5.688694518046963,-40.33747383401222,18.174811245251348,5.911827688294906,-1.5564007666082924,12.300691660660599,9.371586330053164,-2.0895003345128713,12.430034872738997,10.491327694158471
120,-41.075005353789,18.234311530202326,5.770897540112235,-40.73952912259782,18.369631248718278,5.985802648863661,-1.5006986218819711,11.905000870821766,9.486211619217674,-1.8989449521252064,12.054702805755031,10.562105851800178
121,-41.47024883375909,18.43198468688516,5.8550250534342,-41.14285946794594,18.570207758354087,6.054186961660984,-1.4367075479620846,11.669163530845804,9.643587141184033,-1.7587821390577298,11.914176632603787,10.64879851708157
122,-41.864335072373834,18.63681775979209,5.934613873802076,-41.54205016777153,18.77688581886358,6.111645629851809,-1.4218789870778357,11.550039006533993,9.747133186638095,-1.7457331968233751,11.863701686324958,10.652863391685855
123,-42.26037934371203,18.84788685348438,5.995715835059983,-41.937510194090976,18.987728129882115,6.157284197134589,-1.1823956357073668,11.363071065290503,9.83206566515073,-1.4795005545097173,11.81584558129153,10.689115422517897
124,-42.65516133613271,19.059858343702047,6.0378587691778085,-42.332525453375716,19.201275149106824,6.193040258415747,-1.214117829479886,11.42964247899028,9.87568621683218,-1.6137361389396658,11.914869364150901,10.723491639506241
125,-43.05188809868767,19.26837804832818,6.065271460016142,-42.728159058892366,19.411808375258353,6.222600770565149,-1.23757001293498,11.629791241929246,9.883557354964312,-1.5899196227568388,12.107980187750268,10.802423792675375
126,-43.454678706643115,19.478293392612006,6.083014165316367,-43.12677874653126,19.62431059839381,6.249677122855612,-1.2007494371599574,11.843962003029754,9.925411912102538,-1.5492614210729976,12.166317033348683,10.861231554720531
127,-43.85272484046178,19.69133474590093,6.098948565874979,-43.52109245615416,19.84078754768608,6.280296803541848,-0.8548901694448641,11.830238791573551,9.961392564948643,-0.9998412792034095,11.817805785011014,10.909273810416904
128,-44.24911735675977,19.907292946957135,6.109034675183009,-43.91769696196648,20.059562471635267,6.304968878515496,-0.45697017259067557,11.685731410355007,9.994544040285234,-0.4877047439331532,11.518733690858385,10.973069075007919
129,-44.64439936517449,20.12267255764389,6.12464177106446,-44.312797599325144,20.275878216484752,6.335708323634307,0.044655416056948616,11.45698384741008,10.08973762337395,-0.02667135898812234,11.22816569676368,11.043457020367043
130,-45.03823199355839,20.337804797304564,6.153826818808793,-44.704754719675734,20.491269328324368,6.377031235673134,0.3669832381838547,11.159051652193137,10.158577574384026,0.3465196652519188,10.888048766621656,11.099381152291366
131,-45.42821762669081,20.551204189824123,6.1974906728899315,-45.09300152965605,20.703835160621956,6.428089157269594,0.8540752133679018,10.776194210970102,10.223633780837151,0.5299085272327838,10.633923916914004,11.140872378286366
