frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp
16,-0.11036306604154332,0.6876985359878504,-0.15796009765486463,0.9742392220874667,0.34558023126294735,1.8437681896935827,-8.796075467308771,4.88299551835943
17,-0.07703070530932196,0.853574761422083,-0.1244883853729468,1.122515476279153,0.941252513831359,1.7757985580378022,-8.190091380124226,4.846662241919121
18,-0.04283031214584774,1.0508882055241227,-0.09422297078209588,1.2826126809645453,1.492939959639684,1.7135002497014238,-7.888961848651406,4.851704475146994
19,-0.005867542291561806,1.2564565334862912,-0.06069776524330775,1.4523362000100173,1.7991729922898818,1.7183747620792698,-7.81342733637866,4.9158157201182515
20,0.0365483083488094,1.4642486608960956,-0.022834473726642414,1.6295634900507456,2.429419734665169,1.6417885787026225,-7.5810204490186415,4.948177116166486
21,0.0856327308241557,1.6706629608783419,0.01829233800656311,1.8099665235167564,3.186522439784781,1.6075776346382409,-7.327794104249377,4.9483400881403306
22,0.13568804762273745,1.8661560380916682,0.06309035817352374,1.983057095019189,3.683188870517306,1.654495106771692,-6.968023548880199,4.967573997050697
23,0.1891182503641985,2.035924462594895,0.11582294922726025,2.1259153778408413,4.36455797286428,1.6844522656381526,-6.435509017482012,4.937975724946813
24,0.24538070570617437,2.176219548377843,0.1733532506187767,2.2405103618270332,5.442508886809815,1.6878463690056842,-4.792938198788345,4.895473590644034
25,0.3096640072295869,2.283772341738036,0.23405842429255164,2.32767691772785,6.633783613960196,1.68735192270299,-3.503897751438851,4.890063828074835
26,0.3760930872899747,2.3605812426375112,0.29476797765343754,2.395645656589213,7.807055988760124,1.6226543886642868,-2.6663583503234536,4.856030589716018
27,0.44190569487246834,2.412422380835534,0.3536708224443362,2.456643434464157,8.817401973548556,1.5594687906624505,-2.0489095493200984,4.8117782850320765
28,0.511432935114759,2.438313658918916,0.41637316511006583,2.506077895905289,9.800812212873153,1.4856822552692588,-1.5294590832339634,4.7359137540559155
29,0.5832615413861928,2.4417417384618734,0.4825133680757572,2.546083917924422,10.764974845869045,1.3721449101658845,-0.9762584022941355,4.638765666767544
30,0.6516325973342934,2.4479237532797695,0.5471005985417806,2.5849283717417344,11.511456126555737,1.2696975517815172,-0.5969026913332447,4.531477494409523
31,0.7136660832942971,2.484307170327886,0.6053418451452313,2.6588233669063195,11.320154455544259,1.15461594914804,-0.38768318719753103,4.409069232028064
32,0.7685741860777644,2.5514687215874745,0.6564658985088732,2.756445367453156,11.099478575145167,0.9921511594770002,-0.2857180030749203,4.27389170276085
33,0.8214035742012326,2.6431088252993638,0.7065134735818346,2.866838796532673,11.03976604049798,0.8447540199360407,-0.17758334612551127,4.156769754305014
34,0.8736264026958199,2.75018819306175,0.7562417811952857,2.9836149921516752,11.034293061875053,0.7048271841765567,-0.06510081283685062,4.056379174770547
35,0.9203745211974704,2.884067482235035,0.8038300909806827,3.1150938456175563,10.969330105687787,0.5870008423090544,-0.03392271454160086,3.966655941386025
36,0.9595580460610129,3.0408531767405798,0.8474049547205257,3.252883902850848,10.788476753155766,0.5011704473919516,-0.032617583053923385,3.9030573415750833
37,0.9954230108505452,3.1963497640563534,0.8893056164571067,3.3681576812564944,10.62069969000603,0.4555501329612447,-0.0765347746214618,3.878873272578126
38,1.0347912804329085,3.3228435241048713,0.9343290375893335,3.462800268022261,10.475823988621634,0.440262177398063,-0.17417683488332916,3.8653611672688655
39,1.0808089290877483,3.420076106175895,0.9839142243072962,3.5354669469846973,10.308615916845836,0.46707665794619274,-0.34934905331022714,3.87692778376516
40,1.1288818816028288,3.4916264001005537,1.0357617653805142,3.5902194542358545,10.078178298188563,0.5046682910846438,-0.5511475828980602,3.891867731601456
41,1.1765207687645816,3.5425403734776353,1.0862965043488932,3.6335356387950246,9.841477363273285,0.5529211303901274,-0.695218906422741,3.912011640689362
42,1.226880702793618,3.5643482089883847,1.1383394248324294,3.665497890400176,9.651824841498208,0.6295686895126883,-0.8034161151818818,3.958468605946647
