frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp
43,1.4917149498429776,-5.168209749773532,-1.21147303080556,-5.299359191790519,4.826123685834522,5.608243048145447,3.8428360215819586,4.258437141051616
44,1.536812869234373,-5.182388489603108,-1.2541607543040758,-5.340236969589723,5.009178099114657,5.660642138823234,4.0608534366506035,4.29559050413142
45,1.5819968560438253,-5.202001790730552,-1.2976981129832816,-5.386777042108105,5.233990625235125,5.709054564374417,4.287469555758647,4.336522148206033
46,1.6262309659739516,-5.236506241742424,-1.3427659275818205,-5.444408771934852,5.467019710304156,5.755118457239533,4.4815398827366835,4.3701831254162915
47,1.6696983169883066,-5.293353169767865,-1.3853437120824388,-5.520684423710598,5.6822382629806425,5.7928702335081,4.604121568469977,4.397042922145867
48,1.712347950418727,-5.3752225886265705,-1.4242405598292565,-5.619131052703529,5.860382270522681,5.8252261130503165,4.6306187132251235,4.411104239891
49,1.7514877627756549,-5.483746352247681,-1.4584827453602969,-5.735944185426093,5.979101827411613,5.827466240193937,4.6714101637753345,4.390431415204131
50,1.7862447976383524,-5.620275645267764,-1.4898956172941131,-5.8708648943995625,6.049538900178465,5.817363586307025,4.71893536231769,4.364750832110259
51,1.8194494140693738,-5.778900557492899,-1.5231889113588752,-6.019264339889101,5.963298312352277,5.78924487381388,4.640049477341162,4.341146257801607
52,1.850503916813028,-5.949894319780329,-1.556457717931665,-6.16939410094849,5.819974963784481,5.749828552150739,4.550548962899586,4.317884800552253
53,1.8759249262089879,-6.1240866158456875,-1.5853272282644462,-6.31390506595479,5.680477848212488,5.707959924067574,4.497285262399561,4.296842140739475
54,1.9013176615846696,-6.289817884279203,-1.614865570759798,-6.448099686734947,5.580552860982406,5.65391406576773,4.476666882471774,4.26271232411258
55,1.9321624177279273,-6.437880372726685,-1.651004731713786,-6.568293191653869,5.539724416824614,5.604470321894153,4.471385126542745,4.234405441957527
56,1.9692926564147228,-6.56299098484828,-1.6920090485807493,-6.670919005932746,5.4819258784210785,5.577589503383695,4.463180322227426,4.211354367282924
57,2.011538611421842,-6.660456151393365,-1.7359150576940756,-6.755545988871177,5.374810041054099,5.562373055782602,4.402380814230594,4.2001420158964535
58,2.056611025428697,-6.73017207173849,-1.783182393715045,-6.824838648680285,5.3218341799752595,5.5490297529342865,4.312639937217397,4.190727113830927
59,2.1051872749517844,-6.775630307992125,-1.8324784422009974,-6.877606223171006,5.372813033518395,5.550032495936532,4.360023182715392,4.198928600862831
60,2.1603090344867666,-6.799728562935736,-1.8831898436024266,-6.913726275271697,5.4397672990905725,5.558303297292523,4.43881077568995,4.2133205759803145
61,2.2198939711588537,-6.806338163010096,-1.9363922680767058,-6.93710686453019,5.485892139909543,5.584699190522879,4.494487618951177,4.2328110465917845
62,2.2761575565578767,-6.801256728885708,-1.9870273487794021,-6.952328932856016,5.562375930832085,5.627893237378692,4.592816664465786,4.270997946866612
63,2.3283304482753375,-6.7893440504835585,-2.0338893373030382,-6.961407384861207,5.588835117391335,5.68739716428377,4.597470034596344,4.323976135773835
64,2.3786417760234526,-6.775364210618305,-2.079864191628997,-6.968299925600827,5.650808477041094,5.758587837179845,4.596731144147481,4.389941411131864
65,2.4272393522020725,-6.762367378335098,-2.1265172955595264,-6.976987946178744,5.765584455717225,5.836665073894175,4.628733766383651,4.45188194346286
66,2.475779762432827,-6.756014511219771,-2.1751467436162852,-6.990484549275306,5.806646146393136,5.913761024884636,4.670440045448563,4.515765035930457
67,2.5222579516451757,-6.760606730206712,-2.2223270072151453,-7.010522908618461,5.850194781284223,5.992067704627735,4.748196729470332,4.576194733334052
68,2.5679195027237594,-6.777315400086179,-2.2714581317634392,-7.037869771852104,5.897254739308778,6.076538757945382,4.807737948547248,4.641312019213498
69,2.6163423162336374,-6.804691051037598,-2.322905867300624,-7.071283482677638,5.914680285367897,6.1574450760129045,4.867982013998338,4.7110666177239615
70,2.667715889455408,-6.8418838676583515,-2.3745617638568977,-7.108653076009698,6.003148842665484,6.220596946311875,4.941479447911529,4.764487640583135
71,2.719272716179931,-6.888273223914697,-2.4247556568287125,-7.151165557657387,6.119043033487787,6.259088094518829,5.034550058781238,4.796439504031972
72,2.771638833986455,-6.943218693549807,-2.475820540025051,-7.20023491163959,6.246409396690325,6.291146299351484,5.157396879493852,4.822077866482974
73,2.8216441372226675,-7.003228606019001,-2.524604418101497,-7.25308213817327,6.3525479647847165,6.315551447947775,5.241953860895498,4.846130947095762
74,2.871461009761678,-7.066430459619348,-2.5714564535623006,-7.30898987974875,6.423072151824255,6.326952029037945,5.303821185724053,4.856249484740344
75,2.918790086065633,-7.131564089662154,-2.616909557396609,-7.367671097633612,6.50348385627501,6.317464715855687,5.364534646690635,4.852103796041069
76,2.963820386337268,-7.196819550809674,-2.662246622339796,-7.426433175769243,6.604041682692028,6.300649407294214,5.454064695275974,4.856106949578541
77,3.0081459781674864,-7.2615251627526245,-2.708043649404239,-7.483345349745636,6.695345188721702,6.275546152334677,5.5380786780797555,4.845299354539916
78,3.0530846673263876,-7.32258267801452,-2.754684260707556,-7.536649640645754,6.751849391387042,6.267545195885379,5.591327837196545,4.8499507873638565
79,3.09776068381936,-7.378585876702517,-2.8023476146282835,-7.587047183076454,6.796045685940207,6.269325074732311,5.664860482593695,4.867424791485259
80,3.1439430944913287,-7.427280519960347,-2.850510586420051,-7.630737250860541,6.821521727101316,6.28193390300769,5.683648616921487,4.900078440828455
81,3.1909247935045815,-7.466095036943227,-2.897828259773395,-7.665324702923196,6.8803747385457825,6.303702925528581,5.739385301871229,4.929886625012741
82,3.2394250892982717,-7.494511891854601,-2.9461135003448295,-7.692575456347267,6.947822673068878,6.338059212503323,5.807676996742453,4.959422446169483
83,3.2889525293658126,-7.515764881037869,-2.994877768687533,-7.716067406378437,7.011148454889195,6.376967269115344,5.897120148440836,4.996411399481086
84,3.3388165386742847,-7.531620603099982,-3.0439335524359667,-7.737264216075631,7.1161795062377236,6.424068217272819,6.039536005057368,5.023451684830362
85,3.3898199263562656,-7.545405999259112,-3.0949820533947765,-7.7591992326575285,7.196683660776895,6.464599537579878,6.1054965292386445,5.049361361332691
86,3.443204453853142,-7.559440702690593,-3.1492331567747653,-7.784651490352167,7.259717691037521,6.4906512617184635,6.164296716051993,5.0634059975293555
87,3.4959684198968346,-7.577591799960034,-3.2017089333991513,-7.814202315543267,7.367539660308752,6.507703210113956,6.233734645116389,5.080660117141928
88,3.5482852300385006,-7.6039106308220505,-3.2515244753726114,-7.848610287004914,7.434466060291779,6.532808053854767,6.27252576631948,5.10918720148666
89,3.5988347875167483,-7.639813664687849,-3.3003504341056638,-7.889758716598879,7.458745389617589,6.553977838712212,6.2689262733938085,5.1328022409232865
90,3.64901176666798,-7.686016468346465,-3.3484981652454984,-7.938498829051485,7.458851336151239,6.57226168387999,6.266226765241525,5.160677277199298
91,3.6975119630823845,-7.741773237004449,-3.3946931547305175,-7.993264917987209,7.4355912602741805,6.579493479141503,6.3020744815133245,5.164958655709253
92,3.743859715605384,-7.804103095730499,-3.440671770218812,-8.051357634396842,7.45989048193995,6.609659002426146,6.349789823988906,5.204889688402068
93,3.786663888760164,-7.870591756667177,-3.4857087981886945,-8.111340673540393,7.443730923023823,6.6704915897318795,6.33724281273266,5.272937618755835
94,3.8309104089571866,-7.937529649834348,-3.532690271875167,-8.169222473658719,7.392103940786992,6.726519835500829,6.299540106118194,5.326735392944611
95,3.8790525294801124,-8.003499354569092,-3.583673747241178,-8.224988746432224,7.3630599980654,6.777399042555039,6.284434114497416,5.377300491090506
96,3.929434556933417,-8.06749329456027,-3.6366319710180717,-8.280478642571422,7.352497262554518,6.829855473950158,6.263646625538547,5.42076968357108
97,3.982291471262087,-8.128596408834051,-3.691597596277045,-8.336719334247936,7.321736994924348,6.878332889736062,6.218923679649144,5.45902575573247
98,4.037079466671467,-8.186539036759873,-3.745785910022795,-8.392871512898704,7.264451901843664,6.937532669764249,6.1842972666437,5.486253685361573
99,4.092121019817112,-8.24150459157169,-3.798713285407674,-8.448121305802486,7.215644305873166,6.973413685638191,6.187188380756999,5.512260449422206
100,4.148606465050183,-8.29566555871643,-3.8511064822294405,-8.504404863093143,7.158597081399535,6.9947685723702016,6.127308992022326,5.548493499956389
101,4.205734022523278,-8.350361712521854,-3.9049730989916256,-8.560253260761652,7.124026549048302,7.017219517513612,6.083170519611877,5.57864111592273
102,4.262400287360105,-8.405589437022421,-3.9608825142074195,-8.615187783387203,7.110930448383418,7.0375858228137815,6.092997200361362,5.607389959169721
103,4.3178245836528575,-8.461676467723791,-4.01614867722268,-8.671316516462038,7.122764770015649,7.051593287566233,6.126956972103864,5.624481444753769
104,4.3723913498738165,-8.520244623958524,-4.0715983210289775,-8.731376489683495,7.17761182919493,7.062745856987029,6.1861256596229115,5.637673279350309
105,4.425746843117723,-8.58316388982983,-4.124279724529966,-8.796475010288248,7.298108621725052,7.154149883763945,6.32691267291415,5.757030239283264
106,4.478486456311605,-8.652290410266732,-4.175453409261461,-8.867901632122061,7.363725049707254,7.25742996191204,6.393218312290642,5.873557344665653
107,4.530416828131867,-8.726250784219207,-4.225209049968818,-8.94377147388821,7.446708486311018,7.354524287854023,6.408042007112024,5.973387050928376
108,4.581745357587177,-8.803307517329976,-4.276039232504016,-9.019552782441064,7.557173296143031,7.455343596670838,6.462484195544051,6.05964968992137
109,4.630153176285431,-8.88182611859944,-4.32551571481163,-9.092625441458184,7.618256831133851,7.568377948468345,6.4821594421967195,6.150613491797985
110,4.677973440673287,-8.959990360886545,-4.3749982933218945,-9.16282232324061,7.683575986162825,7.697791432522971,6.5297653508529,6.2399847907054635
111,4.724200615132144,-9.036037218191465,-4.423174540617317,-9.230807366751902,7.7633359490082485,7.837185795788599,6.619796793019037,6.325167427680265
112,4.768456033807707,-9.10998434504694,-4.467497463912605,-9.299545365628711,7.808180512681207,7.897540785008484,6.73662794845013,6.391514410666076
113,4.812894773704385,-9.184368213369876,-4.512360934796642,-9.37466719229099,7.896181275999314,7.934730045740038,6.844335966633585,6.433445180200238
114,4.852664098640686,-9.263430384359744,-4.550341233507547,-9.459758410629604,8.046265176563042,7.96081842099492,6.979100423511432,6.457664278279535
115,4.888971744093651,-9.352698886305971,-4.586916284117777,-9.557201826095278,8.13256852648553,7.997638877924762,7.0399443087564935,6.49857376618141
116,4.9242610718751205,-9.455104895644967,-4.623776410654648,-9.666357200188784,8.188743304385923,8.03678807329915,7.022835916719782,6.556845287816168
117,4.9577490802439765,-9.57128025820867,-4.660428366134066,-9.784534941806324,8.198412637608572,8.049712419818508,6.976020815864276,6.582822080541592
118,4.990646601772624,-9.698928543603733,-4.6974988803771645,-9.906510255873389,8.165317502650849,8.031582844016244,6.930506956809721,6.574123976659501
119,5.025501937503691,-9.831113066403518,-4.735759749744574,-10.025194822209768,8.086293672153452,8.012218276381834,6.874552333818672,6.563545722061354
120,5.061917873909094,-9.96090372406151,-4.778003326809649,-10.136997688664893,7.9845433676544335,7.9986293623409646,6.812322481496181,6.552064189301592
121,5.106105769720853,-10.081496118567692,-4.824770545247901,-10.238581189201039,7.90169079295598,7.98898198125627,6.837642110379092,6.539062256831992
122,5.154846861678199,-10.185982566118014,-4.874609794629232,-10.326310507691916,7.9508854541657685,7.967078431350935,6.995506358316059,6.532894527893121
123,5.207673291208121,-10.269357639322399,-4.927929627404612,-10.398461172355054,8.022460600250914,7.932625967440755,7.087508961895352,6.5359309403378845
124,5.263245453707523,-10.332707272146427,-4.981714826987236,-10.4594751422612,8.08258514869595,7.933638721155552,7.111663256204295,6.567603015248481
125,5.320859807002067,-10.38115296597619,-5.035046584355216,-10.513785522727966,8.168529039374876,7.983180019857764,7.159559129001268,6.631345565816578
126,5.37923764680221,-10.420502343943236,-5.087377718067699,-10.56605313268383,8.303130825843482,8.02631477059691,7.245782862989595,6.669609519948639
127,5.436386077881899,-10.457990875124384,-5.139315155391266,-10.622170137144614,8.448126681105716,8.068161187021296,7.312323342816223,6.695516721541682
128,5.493221195242973,-10.50040396585015,-5.193373337333379,-10.68610388231504,8.575767816770364,8.107094457633261,7.41628797167903,6.708305696488947
129,5.548366303255277,-10.552417497312508,-5.246763352477535,-10.75716575783176,8.618159346360247,8.138765658599704,7.517729845374736,6.7127280218489815
130,5.59960283845237,-10.618358271195136,-5.297468523801957,-10.835579305475122,8.649819878964507,8.16350240073245,7.54978697048237,6.714419646276417
131,5.6488547487976755,-10.697909153903211,-5.346409540712524,-10.920677134092887,8.703618145842873,8.161361200751307,7.5571218939104545,6.707431175982725
132,5.698361750502502,-10.78946287320566,-5.396137224275968,-11.01090115687425,8.749494521353272,8.125882119699014,7.580199543539896,6.693661514390209
133,5.750118439941626,-10.888723103850399,-5.448512961243603,-11.102493007323673,8.759068907131212,8.092602173708393,7.595409756549777,6.672752380394299
134,5.803213169592152,-10.988466586512885,-5.502526129925338,-11.190912546996074,8.792449368147285,8.06067135734043,7.638742741609124,6.653331849782632
135,5.854884180396322,-11.081989395363598,-5.55619768639131,-11.271915507124003,8.806988207904427,8.038700256789667,7.697659244127487,6.643789464911459
136,5.906231509689947,-11.164347036814934,-5.608994552903363,-11.341241045896496,8.780078415563212,8.028850107321771,7.705275575376608,6.647317781405615
137,5.961842868907591,-11.23333235771945,-5.6649416328908835,-11.39913799961662,8.769918142318673,8.022655573457914,7.685548824699304,6.653479008148076
138,6.016012052994633,-11.288336422583862,-5.716426070925008,-11.448853467716509,8.787827484268824,8.03041527460363,7.690815389634792,6.669521245960656
139,6.067655555830797,-11.33178507606246,-5.764445619415496,-11.494230485576171,8.798971122329938,8.054526323862559,7.702719746411413,6.697104247033957
140,6.117356314130089,-11.364946799372303,-5.8127747483776,-11.53561513696311,8.804146267953394,8.08761119166106,7.700653879402348,6.721829584401548
141,6.1664387707451445,-11.394029562098957,-5.862666203117633,-11.578160199936848,8.812976117116623,8.115358439129354,7.735304852319397,6.73141473064995
142,6.213673063384147,-11.425572473584868,-5.910481732365743,-11.625914460113101,8.824159596398507,8.138566282695919,7.790555483644176,6.73875286868699
143,6.259383179808628,-11.465158566635859,-5.956566669465148,-11.679974980356093,8.796383565774333,8.164496504327527,7.740736324863395,6.759646828790102
144,6.298250011561683,-11.51577865681744,-5.997230570792561,-11.740794766311952,8.752340189305949,8.18148692098876,7.652383195171424,6.767114867900191
145,6.335285602857588,-11.578775937465696,-6.034021145272047,-11.810264256066084,8.686788016276243,8.17601177028068,7.572612253931537,6.752725780330981
146,6.373756424614557,-11.651394486697685,-6.072368741730412,-11.885017343825417,8.586190692090437,8.148498874674342,7.467347550525296,6.725137119660478
147,6.411159811226339,-11.729850887049384,-6.111489057778938,-11.958117664376735,8.488052659595642,8.116769652323773,7.374932875814136,6.69980583949648
148,6.448694648908219,-11.80715994177441,-6.154177322608496,-12.024512367838481,8.395138788500637,8.099722472088922,7.344284820504909,6.689849121547098
149,6.4886534034609396,-11.878519116314619,-6.1995767624254015,-12.082760070257422,8.275135598495345,8.087876446468997,7.310116820164612,6.688937769329091
150,6.531862172575553,-11.938092320271581,-6.248476211227752,-12.12903709078756,8.222382412506207,8.070774280436147,7.282342106522988,6.695888987350957
151,6.57916489048255,-11.982949310475806,-6.297053018173761,-12.162958122730368,8.227629219716782,8.069042324409265,7.292856007609033,6.71367830592559
152,6.629706575305457,-12.01101848429374,-6.344529331151672,-12.18708019092437,8.255941673956718,8.088230662821818,7.324859162604652,6.736886000773643
153,6.6775124734369875,-12.024184796302308,-6.387674368548849,-12.204838073193578,8.290399921143825,8.121721304773313,7.317468755844769,6.759379690457351
154,6.723077940191343,-12.027144983340865,-6.427550620191282,-12.218104266060195,8.312973552541779,8.161842507163263,7.286693369621878,6.783407200658393
155,6.7678961757641956,-12.02780964521166,-6.469914439524674,-12.23360960136964,8.320753566002631,8.194498536563767,7.284510267699252,6.802446034435717
156,6.812182371890429,-12.033759497194236,-6.5140420332990825,-12.258222513435488,8.318607652455686,8.219927291537857,7.25938125517734,6.81460911541624
157,6.857070989904452,-12.052357697754902,-6.562890038737507,-12.295427587277413,8.303095285932496,8.234804651683984,7.220060560698983,6.817263938207654
158,6.904478137946355,-12.089440134640855,-6.61487051477141,-12.347975241930111,8.256726115740507,8.231354715377734,7.17822034171013,6.805913223095517
159,6.95318065414188,-12.147225639708092,-6.66698202595039,-12.416022255490526,8.182199084799132,8.20777014382572,7.12879391805452,6.777637336555508
160,7.003601475284495,-12.224333103677246,-6.7162195185076285,-12.495942834647012,8.120728716857151,8.167752502113734,7.07457098034645,6.7359521881295565
161,7.053380331089214,-12.317599785851595,-6.760167834810127,-12.581664236848992,8.06392678963532,8.114118230942669,7.01277419899294,6.68954603370044
162,7.101517615749981,-12.420247813334491,-6.803467013249947,-12.668210462045401,7.983090102615647,8.051846917789236,6.952177892303993,6.640183894697741
163,7.150207330117323,-12.523868666229356,-6.84908237091825,-12.751005624912644,7.921029197205825,7.986316223844593,6.9066061584525835,6.593047818033214
164,7.199946787450051,-12.619451542548694,-6.900675281499005,-12.82366313666064,7.859834829972787,7.927340660281425,6.852042738231618,6.557349232471551
165,7.249649511313503,-12.699213239197208,-6.954497208243246,-12.882032259638553,7.8072888755029535,7.882487268696712,6.81039850983866,6.535238157736841
166,7.302543895284388,-12.75845816736562,-7.012715878964946,-12.926180454551657,7.763228836601642,7.858719347632696,6.772875805176025,6.527837464649696
167,7.357950060262966,-12.7964078829527,-7.070306404262869,-12.957088840437997,7.7412035491969675,7.853740107633144,6.759078663526576,6.529198267981216
168,7.417755361848629,-12.814024408771337,-7.127206135505392,-12.975290170422653,7.732334865567531,7.8675918955640745,6.747935296585925,6.543517624874197
169,7.479434445814858,-12.817028784212933,-7.183295739293757,-12.987315722458762,7.735322728805871,7.897070940488931,6.744483461217862,6.56456269178004
170,7.540195158240866,-12.812420779583906,-7.238022972202236,-12.999815443718765,7.744436294626716,7.9340899445124204,6.753230955277031,6.5844056716217665
171,7.596656920774127,-12.80911936565754,-7.291094562507769,-13.01811936351596,7.762796452861688,7.9697587384623025,6.755054706735091,6.600464550855408
172,7.653432859379978,-12.814454402101783,-7.34621253586618,-13.045135404859886,7.770440552973168,7.997209642789585,6.743418845948682,6.608039749503935
173,7.707610540430306,-12.833675823579478,-7.401971487028051,-13.083585723783328,7.778356965256239,8.010185595044689,6.730363795235374,6.604252110776695
174,7.762601492238151,-12.86967757319183,-7.458732815738634,-13.133428268266456,7.772803199705586,8.006742038887952,6.717282527778173,6.58551604581956
175,7.817652171283991,-12.923978947213532,-7.515109764532422,-13.192414618851172,7.769012932142923,7.9806622810216234,6.709169602853042,6.552081559378779
176,7.871970532403442,-12.99150822862323,-7.569508535960275,-13.255556202346328,7.755859530482241,7.936526488950651,6.695052107740706,6.509530533549138
177,7.925088581012807,-13.063323868232642,-7.621371402790275,-13.314985061097795,7.731571610789054,7.8840327079779815,6.679656248932741,6.466859456648342
178,7.974572183941799,-13.129749457113514,-7.667173292496217,-13.363172655102517,7.710990306217988,7.831150813729759,6.667433235247195,6.432586547662357
179,8.015873841578925,-13.18252090226073,-7.7047485583912785,-13.395018318318062,7.700048865974661,7.787138594383946,6.658033411416737,6.412051531834786
180,8.046597127838075,-13.215880511066684,-7.731795558920358,-13.410161890469313,7.692903680584038,7.7575687081666995,6.6520566891310775,6.406099776970034
181,8.064953202813479,-13.227818007129642,-7.748294584974163,-13.411402633735067,7.688314219992697,7.746687364254647,6.648210882469933,6.41175977849318
182,8.076479290524407,-13.217633915040546,-7.76289970947226,-13.400537319933008,7.683495101741939,7.757478542345203,6.647164805458464,6.428183676040274
183,8.088422911216844,-13.18926709933639,-7.7845200208623355,-13.382404963645959,7.680183142916803,7.788329830620913,6.640796680246187,6.453560918040692
184,8.098567425527731,-13.151861647103482,-7.807649722929836,-13.36416950394788,7.669081839387093,7.829499014110056,6.620691128803178,6.479668869807615
185,8.110251999070028,-13.116714470825256,-7.832408899193955,-13.35304258025572,7.660800269313301,7.866402236063655,6.608698476444813,6.494730519274873
186,8.126060935286404,-13.091994670644244,-7.859103336870829,-13.352479639769472,7.635962053438309,7.895138554870807,6.576282405421767,6.501835849959516
187,8.150910241149662,-13.08460845472879,-7.890048177507818,-13.36578663132379,7.5985389767170295,7.9076302548707735,6.534252156640369,6.495413932024675
188,8.185296545090265,-13.097490822317678,-7.923038888940679,-13.39394622977304,7.579045478953875,7.907701322905152,6.526660162722779,6.483304161692681
189,8.216797100311693,-13.132048263043952,-7.946858340593334,-13.434983199142968,7.552585373238837,7.894229693005995,6.512794141163349,6.466546138894268
190,8.23499507906628,-13.186027083690442,-7.9571511449203,-13.485515808378526,7.515788377522694,7.867613667581239,6.481776502568201,6.446992101705773
191,8.244536152962086,-13.253624959391274,-7.95911058400886,-13.541317872010804,7.477409723002528,7.832899801766895,6.439725327461409,6.4257906282121295
192,8.246633278515505,-13.328866915601868,-7.956572420374969,-13.599794804521151,7.430164867742363,7.79994051850644,6.397856205714391,6.405682839901021
193,8.240656087380303,-13.40591439466886,-7.949963751862196,-13.657772002255992,7.38739721873181,7.767530281381824,6.34781230086022,6.385195049872225
194,8.227928232554133,-13.480613638944302,-7.944900260253201,-13.714621781446382,7.348523379956694,7.74447576920535,6.297027801188855,6.369819296766337
