frame,x_sp_ma,y_sp_ma,z_sp_ma,x_sp_lp,y_sp_lp,z_sp_lp,x_sift_ma,y_sift_ma,z_sift_ma,x_sift_lp,y_sift_lp,z_sift_lp
18,1.14167363677431,-3.5725572965158148,0.8785519793020591,0.990724842979342,-3.378852034542613,1.135033149184844,1.1762685066303014,-5.8606190459625935,2.5038954269666767,2.1268257449467978,-5.724098991934226,3.4054515946044135
19,0.9714764122747577,-3.96270700679744,1.0749107860898457,0.8271397938163981,-3.757397189855387,1.2902792490135935,0.042178592968984185,-5.398464608260833,2.6501869883463307,1.2837048843378325,-5.469875463794683,3.589637110634505
20,0.804749364466061,-4.3589328809689905,1.2730282241696385,0.6614134994909157,-4.140182233938761,1.4535231459741536,-0.21629917212113092,-5.118063877306565,2.841470304274104,0.6410844966577737,-5.082649521966536,3.8216384849775413
21,0.6376840117553821,-4.762396735470066,1.4677165130207943,0.49303619729013193,-4.528915278954238,1.6187303550517793,-1.3832495309469062,-5.124363391146479,3.0530084019913875,-0.4998471635497638,-5.28829240574658,4.0739769371819925
22,0.46257232509948376,-5.168118753941234,1.6499259165057758,0.3192936446718402,-4.917256356763438,1.776436204017565,-2.1137701362865493,-5.232251318333329,3.3027893879611727,-1.215495795233343,-5.492095931775029,4.3153847363100475
23,0.2769604631585538,-5.5739713835444755,1.8094328198156038,0.13859058405371225,-5.3103919652743725,1.9069737951041057,-2.498718417405364,-5.294863668079372,3.600633688366062,-1.4105773785002254,-5.531099628164722,4.592834258042744
24,0.09275737620044269,-5.97714277019252,1.9408074374197886,-0.04087404072151399,-5.7053663613683945,2.0111334430791175,-2.4926559383647384,-5.147359554532626,3.9639945063148168,-1.0782367849743906,-5.681872538944664,4.864501452300364
25,-0.09240496010245941,-6.382102307687238,2.039211841819642,-0.22264014879980917,-6.101532574292538,2.0882125197956007,-2.7713015863392156,-4.679261695250275,4.344045780113943,-1.6389587335279092,-5.0732629080184335,5.19640365990158
26,-0.27842977892203435,-6.788127187263264,2.106423834734186,-0.4084201469970422,-6.500501154078992,2.1460799865263356,-3.3435348988829023,-4.304541067791894,4.644247607116979,-2.515840173224139,-4.403175434165493,5.443772483667389
27,-0.46996868784645,-7.18887844517087,2.1495556276717327,-0.6007047162090273,-6.89312146351733,2.1982946707019106,-3.987875180971021,-4.1651566478428075,4.903279978886334,-3.2747096309385255,-4.022751304635355,5.665362909480361
28,-0.6669601498755705,-7.5918748266120115,2.165678513700011,-0.7952869875814808,-7.2876593604702755,2.2376678429004073,-4.200329006788027,-3.852941694951104,5.106207213323189,-3.9382161389289334,-3.9414421737618115,5.829017205324095
29,-0.8605250702133393,-7.98934116281469,2.15702110167245,-0.9889957607962248,-7.6809527324021305,2.2650306459254494,-4.919409120171691,-3.265347526343176,5.254987199220283,-5.0040131588303405,-3.5571403932458234,5.927816811526876
30,-1.0555903368321125,-8.387532615000133,2.1516949368150096,-1.1877270891851266,-8.07515263601385,2.292448947020463,-5.743119283981372,-3.34687299164052,5.328824845997205,-5.606709825398715,-4.095308341657932,5.96837988748315
31,-1.2523176487447514,-8.780542219660257,2.1812804536087382,-1.386498526990538,-8.464283649510056,2.3594564211389173,-7.042283850543794,-3.6209631335798425,5.382278163150669,-6.270916463645197,-4.940989320572311,6.0110740559650635
32,-1.4425270701901247,-9.167374724290815,2.2437839286860903,-1.577827786703303,-8.843993683270407,2.4518093073825624,-7.789423087418135,-4.562732960577723,5.3596568042687185,-6.828509374846179,-5.775243777709364,6.083609601486002
33,-1.6141595548161547,-9.538700364306608,2.3309340885364564,-1.7473103192963924,-9.206172536124626,2.557036296608029,-8.123781002503947,-5.5035671061875,5.394777387982809,-7.151100778577137,-6.256002588907222,6.200014215436492
34,-1.7676626857089686,-9.889195791338269,2.4330374320457224,-1.8963743437366465,-9.544776074487164,2.6689106592077576,-8.318982368662414,-6.19545586884372,5.3845788843385245,-7.287717525034097,-6.457529427637692,6.259179344520435
35,-1.9237120467145494,-10.207551935342188,2.5617231599715113,-2.0450713254702175,-9.856216498747024,2.794746867666644,-8.515567972812262,-6.743751832115944,5.3960462950729084,-7.423873768448313,-6.659092354796172,6.325393312016426
36,-2.0944523942839606,-10.492381996929158,2.7148903625601837,-2.2115736278653526,-10.144018016560018,2.928337130286333,-8.336790882400832,-7.518959667081702,5.441879072384205,-7.488116171258337,-6.81063715712104,6.378909865263496
37,-2.2737095897496706,-10.749599654703058,2.867237619708618,-2.398898050936784,-10.416446982145787,3.0405106275797102,-8.318303180963598,-7.419035604695572,5.523830257788512,-7.546761919352277,-6.555555635437107,6.443265187247729
38,-2.4479179483600797,-10.996546957027613,2.9889063503097315,-2.5898162004349334,-10.688586008649626,3.1305820086528486,-8.166649490779623,-6.7742834731699215,5.657538678086652,-7.644045664307792,-5.971414332382844,6.575103549484578
39,-2.6123929746740093,-11.247398989603012,3.080702718115422,-2.7753350112641404,-10.968696076957258,3.1973216241416345,-7.929173235810918,-6.095783247047926,5.821322881659402,-7.651476362032732,-5.599612585880888,6.754871391202356
40,-2.7743155606107663,-11.511787884904006,3.1475891180623496,-2.9565406538654475,-11.261461034515216,3.247026500346191,-8.144563518405372,-5.891310280710053,5.941110911028247,-8.140831896955634,-5.797507484063104,6.900758843364838
41,-2.938737316122731,-11.797099720752662,3.1959026276898603,-3.1319917772633237,-11.567659872786484,3.2876610792638483,-8.726496113619458,-5.68356575538343,6.163418873267698,-8.892473554545282,-5.78304430803231,7.130141186200887
42,-3.1097710832398797,-12.103077293817911,3.215697503732991,-3.3074241577850367,-11.882724671559094,3.3169236634498023,-9.292986014327017,-5.400410850405567,6.421880634279507,-9.49228486768587,-5.7060723664303685,7.385608774285264
43,-3.288736947771528,-12.422460957682674,3.2103484123492847,-3.4878480430303105,-12.202720432418275,3.337761760541231,-9.835028546623985,-5.149197934665596,6.737176511343524,-9.886248893802124,-5.690600084819477,7.667743211460979
44,-3.4750652508754154,-12.751192910581125,3.199337385060114,-3.674676940351097,-12.526983677180647,3.3510908157472334,-10.298087502501328,-5.2061916675271425,7.0149398547790245,-10.11249402690965,-5.7435880530635375,7.8601499806876
45,-3.668758385643367,-13.078856588550575,3.1848643520052944,-3.8654223978683593,-12.847428428129001,3.359073493125587,-10.620198129722414,-5.512492082559378,7.219292084835637,-10.171301037809474,-5.765530431229962,8.001333331633353
46,-3.868065609151179,-13.409763174671053,3.1702736217279384,-4.058320957937483,-13.169434324441436,3.3625586235405707,-11.010361299118383,-5.603276643576515,7.399807446372285,-10.23086552348228,-5.573568701995139,8.15131567669647
47,-4.060339659634737,-13.747430390056753,3.160432754342827,-4.245767129908228,-13.498515501814001,3.3678345232493396,-11.1166236368881,-5.348430275595545,7.586074579759493,-10.349115454771413,-5.4334721918623075,8.276564888052523
48,-4.241794320919439,-14.090709703675072,3.1572508531754027,-4.425322212595461,-13.834247045008697,3.3791559763816204,-10.922666126524934,-5.083323111066835,7.706002269523807,-10.387060764295942,-5.12803610764653,8.399040368660591
49,-4.416605067599578,-14.4350347524485,3.1797706623784596,-4.600913209851836,-14.171834498406747,3.4198141815352754,-10.628817138970009,-4.956801346596178,7.783049463236238,-10.270723810678417,-5.014991676513528,8.515380924439842
50,-4.592549635869481,-14.782038657178747,3.2292272541440763,-4.778237993619819,-14.515191992031173,3.487355595296504,-10.311911990802825,-4.85553541698408,7.819419702706036,-10.057315029196328,-5.009668418926462,8.625225467882625
51,-4.776674916085629,-15.130208324171443,3.3058053296608634,-4.963440681243511,-14.86340678443689,3.5756435929774404,-10.066029575391005,-4.7123082478024205,7.900747596172751,-9.89408994689732,-5.007751868387076,8.739808502383573
52,-4.965009900970524,-15.480723125836462,3.4044964103346245,-5.150967588240147,-15.212340745960345,3.6760897990157084,-9.84371820777389,-4.6001874304960575,8.003429911925208,-9.675992444632499,-5.021398439680751,8.848934633955588
53,-5.154853799546715,-15.832961119239704,3.525233252999142,-5.336780865048882,-15.561848763272298,3.78596928241837,-9.628432492956772,-4.61727824011598,8.098803705461632,-9.54249566329203,-5.006997457119681,8.96339144477041
54,-5.346695578633531,-16.183370580948726,3.6661304686858123,-5.521309646122666,-15.909886125438934,3.9049377172052933,-9.576067624179025,-4.7919858805752975,8.20458975167582,-9.729435110152329,-5.234720221073478,9.07109036504268
55,-5.534597969625498,-16.531398212610373,3.810879500090556,-5.698903040190472,-16.25571480065342,4.0115272296474735,-9.554075267410793,-5.2819102650203185,8.325384065838076,-9.872131734249338,-5.658314909106535,9.196917315889227
56,-5.718668058541273,-16.875146014107273,3.935948352525202,-5.873662595636197,-16.59473870696096,4.100321067785675,-9.509335651271279,-5.4801432926691005,8.430795858863421,-9.795988636039604,-5.7157430663442605,9.300098969387234
57,-5.906309979844959,-17.21060032672261,4.035697142467417,-6.054909296588811,-16.926749226285757,4.170426629222174,-9.469663758440877,-5.6388307981261585,8.5382863637319,-9.617123839760788,-5.7968731006271605,9.403728566429672
58,-6.0954533269065525,-17.539932145757692,4.10738843772821,-6.243626966741815,-17.25825895861397,4.222106170437575,-9.392186957516117,-5.751796999760046,8.64436058777825,-9.426007425137703,-5.801123261466147,9.512784638796568
59,-6.28177897676441,-17.867384293313485,4.153728778461847,-6.432577196487309,-17.588550742468925,4.258206148804624,-9.43475289038795,-5.792546682879269,8.756955088853816,-9.353664075090698,-5.723144957774165,9.626786032859266
60,-6.466140752506573,-18.19432029329529,4.180056055927922,-6.621069434617634,-17.917460628018432,4.289231918527327,-9.417813588789542,-5.863169500112086,8.843414206747013,-9.250436715822394,-5.6767950835982095,9.705540155179316
61,-6.652138276905694,-18.523942825095855,4.17814698699616,-6.814356276692281,-18.250537286119094,4.306310686405432,-9.180632769571192,-5.801030914318085,8.927826793589409,-9.170558135489284,-5.669578790723029,9.784588770553734
62,-6.840191495464182,-18.85435109244447,4.166982991057717,-7.007603746880905,-18.58438945626717,4.315481428563308,-9.031801407871427,-5.5560977849364175,8.985092276452857,-9.241531175993464,-5.649532352102677,9.850636469121074
63,-7.027186256700223,-19.187175915954278,4.149863803006023,-7.196353350437297,-18.916164346379865,4.3173846396342075,-8.984458106248555,-5.499660429782216,9.039830917738486,-9.227508922719041,-5.632116094391094,9.900260073994554
64,-7.211459476673518,-19.526921453508074,4.122706721078657,-7.382537490714114,-19.253404876179623,4.307576735474452,-9.059823069175872,-5.43335919228016,9.074449021191837,-9.268588976587239,-5.640386667578435,9.932713781468017
65,-7.389208735716618,-19.87218146434794,4.091121309585116,-7.563614356240322,-19.599392368414335,4.291882685782764,-9.112818743738512,-5.419015592930884,9.08817755069738,-9.219900779978532,-5.652775332242699,9.956125866497855
66,-7.565135216099974,-20.22367894474774,4.063097203827797,-7.740784351332798,-19.95039735843527,4.276229144362516,-9.061070657665415,-5.458136948825123,9.086909301258876,-9.117977572401799,-5.65721967710092,9.979353007437698
67,-7.742443944152824,-20.5819609574262,4.031459522424596,-7.916896676300057,-20.30730199734769,4.259183266284523,-9.034435003623615,-5.48908309473043,9.100170195170538,-9.025894506856154,-5.6629951973952455,10.005881118201764
68,-7.918638282461917,-20.939724132902587,4.008851618887924,-8.091921953724905,-20.665352288777378,4.250791957952607,-9.171008981047994,-5.588131429590348,9.089423024556622,-9.182378750352173,-5.79261270734714,10.009369602397916
69,-8.104589869687826,-21.29518376051271,3.995269568812765,-8.277493920386497,-21.020730894496424,4.2502248212415,-9.22909097109146,-5.631335426851678,9.063958635694739,-9.332451792286538,-5.810843894925775,9.99463268995693
70,-8.298463264049918,-21.654149781413665,3.989788888509066,-8.469612642758097,-21.375964319779246,4.254739705961255,-9.303542675824872,-5.647043560795016,9.033248091861603,-9.403477057111564,-5.783654868253369,9.972756446145247
71,-8.494400001233256,-22.011788214567748,3.994225215995009,-8.664938799142517,-21.728859865403635,4.265265902955057,-9.260862070148159,-5.604349688116561,9.00266449216294,-9.34812083369313,-5.701968258464143,9.948009360370397
72,-8.6920129499691,-22.373512606051296,4.009164623184251,-8.862692884054336,-22.088755816798052,4.2805268597665185,-9.31657654817251,-5.48060091171127,8.966804986741492,-9.360408358589202,-5.530488305283717,9.91828753796074
73,-8.891430028424523,-22.737621778621712,4.035794883620013,-9.062174430775194,-22.449961099420428,4.301725967065844,-9.458098463516329,-5.089324672711589,8.930830440190643,-9.427386141624073,-5.016343375847123,9.898971638787563
74,-9.091846381566805,-23.106493307219296,4.069484867289543,-9.263511918133847,-22.816800542236344,4.3250400193564165,-9.636430839065316,-4.862711010220524,8.878377704329882,-9.521126126751195,-4.837519595055678,9.867699163322278
75,-9.287848420145796,-23.482946483716105,4.103210137234236,-9.458942157347355,-23.191028809426843,4.350194688709695,-9.86163591913984,-4.64038124781389,8.827556574883923,-9.888853361939153,-4.81959155724533,9.826302188528516
76,-9.478419603523271,-23.86464851538418,4.138859612817527,-9.648872147021416,-23.569137286433648,4.378958623345711,-10.018749250136308,-4.439086308043235,8.787445363243153,-10.106884091997003,-4.7511398567336895,9.791688031211967
77,-9.671064672929704,-24.245595628903754,4.176990897717372,-9.83903382897245,-23.94661370854617,4.4106685178314535,-10.230012214813138,-4.289130656815947,8.725011279304136,-10.31000183467818,-4.725978930492234,9.723144387490203
78,-9.869844657340261,-24.62670865530618,4.21475395086309,-10.034609831910105,-24.323325546858147,4.443451731110584,-10.674776649560734,-4.116326347641617,8.696465202275533,-10.692814590468807,-4.610878600365897,9.706117872846015
79,-10.07718142779247,-25.005244217302803,4.254255720481041,-10.237976137655926,-24.699964229546698,4.477699301136344,-11.171690620026254,-3.974999645511841,8.684634023690888,-11.132730977063824,-4.463048479202319,9.707155712532511
80,-10.285473270827046,-25.384305416022425,4.292521693827791,-10.44187341183499,-25.07657841527215,4.511185978986316,-11.512411414039082,-4.257963706165883,8.63908428851883,-11.334273779659801,-4.563045059121795,9.666372152833272
81,-10.489208268228978,-25.76316862821576,4.322016794237445,-10.641489331302148,-25.452383072076856,4.536095832983439,-11.797801217948736,-4.4665177253977015,8.607740899474736,-11.447683591843832,-4.769442589690952,9.642476973570849
82,-10.682614711666119,-26.13478757081374,4.343161354597256,-10.831970266120845,-25.821722139873867,4.55156127603697,-11.876359678469704,-4.687817308136346,8.618519478102643,-11.54001149615301,-5.076719388932855,9.662413633698682
83,-10.873723788310107,-26.5133168681595,4.3646102393538175,-11.021607834675342,-26.199586658433784,4.567879624437463,-11.986814674136008,-4.898691947646496,8.625273054121807,-11.583052443759483,-5.246833140226276,9.668846908851437
84,-11.064013994847176,-26.890197720901416,4.3786257622838205,-11.210502050849383,-26.575193016236682,4.579105572917099,-11.96419897347095,-5.152545378603496,8.612545952736985,-11.460167307143147,-5.4730670527031755,9.606056360159629
85,-11.254534149061072,-27.262603717081586,4.3828548108704135,-11.399973480636712,-26.948622413533087,4.583660080262784,-11.778406897936627,-5.5057773186910115,8.595719582876656,-11.352158414085341,-5.701723361981803,9.585245862982818
86,-11.447219073461847,-27.635933639865055,4.379210673742443,-11.593562197185216,-27.3250971103672,4.584006975745506,-11.619704136030602,-5.8199791981710955,8.622293995691725,-11.433266389165064,-5.775621592282167,9.642865905125875
87,-11.642724312311008,-28.00857379818138,4.3694773178348605,-11.790924705916396,-27.701760644356476,4.581378659736447,-11.814525714338647,-6.088063889197261,8.666958318760706,-11.841729976622672,-5.984757205753689,9.676969001646397
88,-11.840072425378692,-28.384433652850433,4.358915842003115,-11.989097743088257,-28.077201208354996,4.582365516632833,-12.047604665773749,-6.0631688036515445,8.768514531328707,-12.176251257600786,-5.867171428676463,9.79594849516985
89,-12.034285926532355,-28.762543746819023,4.351808114787369,-12.185569143121697,-28.454118785572174,4.584705309286756,-12.323056979563203,-5.961255440417155,8.858474417540002,-12.51252636244035,-5.811464098305268,9.914733459226323
90,-12.227551358072963,-29.14209442762933,4.349214228103628,-12.382534421897155,-28.832707565386894,4.589340270661964,-12.587241215204097,-5.883051866487813,8.982111933065555,-12.733442922691356,-5.720793767038544,10.043568880802791
91,-12.415672335901004,-29.52638635276179,4.3495405187131455,-12.574036718656297,-29.213795177552637,4.59522545250042,-12.9627611186932,-5.7530717640848605,9.153378104416287,-12.909133884370469,-5.662795673946498,10.143352601172364
92,-12.595519071784395,-29.915388555931248,4.356389701565484,-12.755508148594387,-29.599380662963572,4.605939930698298,-13.388636486935674,-5.572752418890156,9.314262951822027,-13.103734291543384,-5.584001484169854,10.237295381344998
93,-12.774223407116244,-30.30529643693448,4.371985153867632,-12.93514670683335,-29.987767069199172,4.6224067610978015,-13.694946914334983,-5.420729745379101,9.411642629044305,-13.258589240453983,-5.455150274217717,10.301851003657434
94,-12.959251793609988,-30.69587557281441,4.39627227314313,-13.1188262623551,-30.379483732672828,4.644062047661226,-13.758091889014734,-5.11642685819782,9.543451802290592,-13.376282560315008,-5.309560317807054,10.387111359594407
95,-13.150979883459332,-31.084060612083054,4.422297414816616,-13.30789272892731,-30.768904356086875,4.6667247054179795,-13.79562018967055,-5.014914402101896,9.58810906663564,-13.46068048418915,-5.194167952306147,10.426343465980448
96,-13.352329195904561,-31.468519378532434,4.450986501794625,-13.506899416652157,-31.15415239811155,4.690706260592457,-13.769531450256755,-4.896278775834477,9.604145893357797,-13.508285153434556,-5.113476119682667,10.442789272141361
97,-13.55809977737123,-31.85519209451096,4.482732282923946,-13.712381175020601,-31.5424603847972,4.7167657499535895,-13.844891396893763,-4.74783700739248,9.61545223470285,-13.640413899109708,-4.95948224826749,10.482614819056902
98,-13.766059184501156,-32.24869653857119,4.509849109424258,-13.921055647951981,-31.935667140308098,4.737513982368495,-14.022833237693494,-4.578037223187169,9.620935831772044,-13.888145345535303,-4.817882828639994,10.501160425275433
99,-13.970063847905758,-32.64437147783046,4.533514823957488,-14.124512206323452,-32.328544676899156,4.756751398781101,-14.154313336771413,-4.3427140087501055,9.612367964631153,-14.071624920051754,-4.57350013539068,10.509593720096122
100,-14.168339415282448,-33.04378675139797,4.559824447176924,-14.322100620505953,-32.72174039309273,4.7806804542681425,-14.369650516881432,-4.10343472775007,9.620998920786203,-14.328644467669854,-4.305655850691764,10.531119575200442
101,-14.366145277413274,-33.44611256697961,4.5848783521336,-14.52094489842508,-33.121976301949,4.805424056977431,-14.451534043690653,-3.6658010793073372,9.623317098789277,-14.340706945505085,-3.7717594240879886,10.573449600104619
102,-14.567653893779738,-33.845825768002506,4.610570651406949,-14.720769623237885,-33.51861966477543,4.82948491948557,-14.52943764287046,-3.319856845218085,9.654977174685673,-14.339433686073507,-3.4768648694279607,10.619552132451476
103,-14.778764188357469,-34.23887333468239,4.631888341879432,-14.929154932492041,-33.90781500798061,4.849708853546462,-14.667364556478173,-3.0051389178915002,9.684334206315247,-14.41177046082843,-3.2993092456539386,10.637014814834703
104,-14.997702492077279,-34.63073915234007,4.655225895783179,-15.147162273702284,-34.29879322946727,4.874001034148504,-14.705249608714828,-2.7548937167552365,9.697337053336677,-14.426279559614109,-3.1612337396827828,10.654990916888867
105,-15.2117637237006,-35.02171821663062,4.684976434768742,-15.36218011687731,-34.68987703140541,4.905537886703816,-14.570496453715926,-2.4166511975249954,9.723276000486935,-14.334508930480746,-2.9060878923764877,10.67685962662935
106,-15.421128746949837,-35.4179335396393,4.714583480409368,-15.573037801746814,-35.08592806362397,4.935714653704774,-14.474532059312146,-2.1783084251487415,9.75731439324287,-14.294784949953335,-2.709906136364275,10.697848658167324
107,-15.627261876455774,-35.82262495935545,4.748001392629608,-15.780193745162826,-35.48862046838841,4.970342175856628,-14.403436401142327,-2.1329892261049417,9.732114791487835,-14.402941867020097,-2.752098979813907,10.64610495010434
108,-15.833147490669365,-36.22729385938649,4.781251590638823,-15.988343473624136,-35.89446205634,5.003559315027461,-14.562928324778353,-2.2612153048132395,9.684577514434965,-14.620064118135565,-2.7098414152140684,10.602085298702159
109,-16.044881506748826,-36.632114234599015,4.816188927152553,-16.20025615345578,-36.29877996446109,5.035443354604507,-14.677212174275358,-2.43310097989127,9.60590747483391,-14.72112839974124,-2.868749691023556,10.533827102739133
110,-16.262136892981687,-37.037140281485236,4.85478924858934,-16.415421613970008,-36.70122248479033,5.068590014686759,-14.620967411138313,-2.629659676960408,9.53183481598153,-14.639592912313967,-3.0899695558657454,10.464247609578003
111,-16.482050744697432,-37.440803266423195,4.892595867147954,-16.63186382108146,-37.10329876047222,5.101535582461782,-14.582819428088648,-2.9106690318817816,9.442675543289718,-14.557201295840423,-3.389189312621278,10.390973400498819
112,-16.703179138999126,-37.842277365500436,4.9292558106409095,-16.846781827431695,-37.50272165770351,5.135876357611805,-14.531025160332353,-3.3028861409262116,9.337713012579533,-14.374141885275037,-3.6346768536809964,10.318227535564297
113,-16.924029192557857,-38.24512497167847,4.962270140333104,-17.06201498264833,-37.905293040117634,5.165887728555021,-14.414932072865787,-3.251877663844858,9.231303721651246,-14.168917963114762,-3.221123227086212,10.263958993027039
114,-17.14198947905528,-38.65357104440222,4.991237675132276,-17.2758870571095,-38.31551295302938,5.195101350559743,-14.160527877451868,-3.07418190592238,9.15398691880552,-13.946265121338575,-2.9154695063255387,10.192851944694945
115,-17.350798128522147,-39.062132782768465,5.021387258404234,-17.480810135025827,-38.72485896041542,5.227657092092449,-13.740113268317096,-2.9662500163808345,9.084021483632299,-13.669650946566271,-2.698319777985812,10.146103265436468
116,-17.54923649530508,-39.46599178727379,5.062357466900551,-17.676544193032996,-39.12723606451629,5.275563942164578,-13.439344629385166,-2.7659037177150614,9.08034194318396,-13.53582987042024,-2.589524650331063,10.166180008733514
117,-17.742811390748656,-39.872941576025404,5.1166857654186515,-17.869406004222814,-39.532507014664375,5.336949030055426,-13.107686735212578,-2.4700805101404137,9.139016789800584,-13.216539972124119,-2.454989928795768,10.251090857544435
118,-17.93548341896415,-40.28150182317202,5.183217520505532,-18.061683946026715,-39.94096534332292,5.4071013679394255,-12.747862834476047,-1.9947496510408926,9.285307477171356,-12.897594910431367,-2.2212304750582654,10.423908786800867
119,-18.130694591001763,-40.6854224253448,5.253962652912636,-18.25467607085404,-40.34330472436842,5.476958774745458,-12.384125777270473,-1.562712949626502,9.40634561343692,-12.52196402807723,-2.0911269795795113,10.511371931151817
120,-18.32863981375755,-41.08577234019017,5.327176247104992,-18.451925621016642,-40.7457280741899,5.541948359301475,-11.992296436854318,-1.5080161655232662,9.53398148928789,-12.149023384556846,-1.9012747288925826,10.595434177030864
121,-18.528817556207954,-41.48138946776198,5.403238613810515,-18.654543728467896,-41.14934312073496,5.602143995923867,-11.76118189878779,-1.4450059775060515,9.698593001287726,-12.011073987904608,-1.7616586040910374,10.687010043828813
122,-18.73567484800489,-41.875741573983504,5.475980683472043,-18.86269017139033,-41.548705338108626,5.652695076096304,-11.644695060886999,-1.4306552306192626,9.805163141098342,-11.960714284048853,-1.7486436341438627,10.692397908495778
123,-18.948320614060155,-42.27195812729952,5.530099976691747,-19.07471296810768,-41.944277099289565,5.691364272935738,-11.45991553184363,-1.1915635508300089,9.89579705773457,-11.913748387543398,-1.482569721959004,10.730909130000851
124,-19.1612629740398,-42.66682364003358,5.566121349241478,-19.28908541071378,-42.33935455780878,5.7209639017674965,-11.527466110365596,-1.2234120462701963,9.937789865550508,-12.013550701726135,-1.6168927303360099,10.76258646413396
125,-19.37026833240198,-43.06357951908895,5.589046871582537,-19.500139906052635,-42.735022238838354,5.746005850420856,-11.727722036745858,-1.2468476176227135,9.942242390145484,-12.207955871727238,-1.5932369648657114,10.838325067732688
126,-19.580490298524133,-43.46637254835588,5.6026126280298225,-19.71309200843686,-43.1336654843654,5.768873818192393,-11.942508444106004,-1.2100856537204343,9.980869205797065,-12.267188255832677,-1.552704459174514,10.896318778175077
127,-19.793895737610974,-43.864409298911895,5.612913684057503,-19.930237311630005,-43.52801293187857,5.793796578027313,-11.92946910898216,-0.8643393098459645,10.018165430985269,-11.919644431765759,-1.0035212347240325,10.953254857925874
