frame,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
90,0.0691372888399182,-0.42061500377211863,0.008056127786140403,0.06553648504314806,-0.4218570539580765,0.015301057800823588,-0.26022370135171424,-0.09054468955304154,0.12431408168037783,-0.23275132848830282,-0.0547208888671413,0.1288262523259847
91,0.06893116458681525,-0.4224690586396638,0.012897214146533767,0.0642357421882281,-0.4216606691268259,0.018374073439991995,-0.3842603848567235,-0.10674174531874467,0.1689017938480275,-0.1784334900566861,-0.0516975235270745,0.09877207562510681
92,0.06804576109774588,-0.42297408839781736,0.020733977402924375,0.0647335830173646,-0.420930377180181,0.02449523566419562,-0.45649185756808314,-0.08360351449361517,0.15723964816132055,-0.20686412471892943,-0.04056479413078369,0.09239911759557382
93,0.06482014916940464,-0.4215659619171247,0.02860541559530121,0.06320451096236203,-0.42078655111816365,0.029440710353939237,-0.33864685580675336,-0.038443677254074396,0.09618791084524525,-0.19977325451508948,0.02425304249131207,0.06241574270733907
94,0.06335910202619935,-0.4270129216365049,0.036307254923479575,0.06513086425938264,-0.4272792980966886,0.033690849637383516,-0.22273675362685505,0.22140417312408386,0.12453618254779257,-0.17946590583682137,0.05784126718160747,0.08264699372053581
95,0.06517106948428811,-0.4277531925826307,0.035969780587214326,0.06808668944276476,-0.4273143561522633,0.03261344283846859,-0.0893212899112313,0.06271721588040773,0.04270885964819772,-0.13569633668996597,0.04709822641102209,0.03730021593180413
96,0.06697713014641822,-0.42830400308240607,0.0384107904395472,0.06936505418719799,-0.42764382981920424,0.03370245338731753,-0.04982475502613313,0.11122678320684219,0.0132951216686046,-0.08646305287400817,0.036838148354619966,0.015035023171323159
97,0.0694560352399726,-0.43221780958933964,0.04140759752652491,0.07071634855902009,-0.4334675602928715,0.03574812971353447,-0.1499926261631324,0.0730646964666839,0.00870704599794472,-0.19885150648072758,0.04376019060350374,0.03753703250757384
98,0.07031112715952974,-0.4364169712804121,0.042263836935741365,0.0695767616883057,-0.4368279005621633,0.03593046614306372,-0.24329566344293418,0.028599021726213623,0.00398339577026192,-0.2819378846423485,-0.03516460458721686,0.0191275894516222
99,0.07055235291207235,-0.4387680746418662,0.04025078931053576,0.06934411467098636,-0.4363557070344866,0.03572208315136516,-0.2456701821194947,0.11110180708705651,-0.013361956836827529,-0.292991966534644,0.08816544052628249,0.0044000350068608834
100,0.07205570303979528,-0.4394008638869362,0.03845610398885962,0.06899762646407154,-0.4340127199447062,0.03590962889332827,-0.3147384021846846,0.06873536095104535,0.004630843844701539,-0.365371036058927,0.06792420562654938,0.017206397590509417
