timestamp,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
0.060716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000861,0.000362,0.000853,-0.000861,0.000362,0.000853
0.121433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000839,0.000285,0.000411,-0.000852,0.000331,0.000676
0.182149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001535,-0.000342,-0.001229,0.000575,-0.000054,-0.000361
0.242866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000883,0.000194,-0.000342,0.000246,0.000317,0.000175
0.303582,-0.001569,-0.004047,0.000000,-0.001569,-0.004047,0.000000,0.003504,-0.001699,-0.000191,0.002994,-0.001600,0.000222
0.364299,-0.001307,-0.003373,0.000000,-0.001255,-0.003238,0.000000,0.005668,-0.002921,-0.000165,0.005693,-0.003087,0.000171
0.425015,-0.001830,0.000896,0.000000,-0.001997,0.002712,0.000000,0.005886,-0.002653,-0.000523,0.005992,-0.002679,-0.000397
0.485732,-0.000387,-0.000284,0.000000,0.000423,0.000517,0.000000,0.006193,-0.003604,-0.002529,0.005052,-0.003402,-0.002955
0.546448,-0.000387,-0.000284,0.000000,0.000338,0.000413,0.000000,0.005738,-0.001897,-0.004408,0.003241,-0.000289,-0.005002
0.607165,-0.000387,-0.000284,0.000000,0.000271,0.000331,0.000000,0.004939,-0.001543,-0.003990,0.002732,-0.000055,-0.004318
0.667881,-0.000197,-0.001644,0.000000,0.000482,-0.001639,0.000000,0.003094,0.000591,-0.001347,-0.000612,0.003304,0.000710
0.728597,0.000923,0.001247,0.000000,0.000385,-0.001311,0.000000,-0.000119,0.003322,-0.000308,-0.002191,0.004613,0.002105
0.789314,0.003170,0.002696,0.000000,0.003453,0.000979,0.000000,-0.004360,0.006772,0.003211,-0.004392,0.006714,0.006604
0.850030,0.001821,-0.000885,0.000000,-0.000119,0.001072,0.000000,-0.007411,0.008595,0.004642,-0.006347,0.007713,0.006753
0.910747,0.001475,0.002205,0.004575,0.001441,0.003531,0.006405,-0.009704,0.012896,0.011007,-0.008030,0.010933,0.011675
0.971463,0.001475,0.002205,0.004575,0.001153,0.002825,0.005124,-0.007188,0.010639,0.015866,-0.003702,0.008019,0.013504
1.032180,0.002692,0.000745,0.004167,0.002626,0.000216,0.003528,-0.008564,0.011168,0.016806,-0.004749,0.007332,0.011803
1.092896,0.003694,0.001065,0.004167,0.003769,-0.001283,0.002823,-0.006649,0.009488,0.013947,-0.003915,0.006862,0.009605
1.153613,0.003694,0.001065,0.004167,0.003015,-0.001026,0.002258,-0.004922,0.007741,0.011790,-0.002416,0.005013,0.006202
1.214329,0.001448,-0.000384,0.004167,0.002412,-0.000821,0.001806,-0.007448,0.009337,0.008392,-0.008110,0.009269,0.005124
1.275046,0.003506,-0.000590,0.004167,0.001930,-0.000657,0.001445,-0.007694,0.009563,0.009909,-0.009665,0.010074,0.007692
1.335762,0.002408,-0.002500,-0.000408,0.001544,-0.000525,0.001156,-0.008145,0.007173,0.006059,-0.011315,0.009475,0.007036
1.396478,0.002408,-0.002500,-0.000408,0.001235,-0.000420,0.000925,-0.009453,0.008724,0.004706,-0.008162,0.009025,0.007899
1.457195,0.001192,-0.001040,0.000000,0.000988,-0.000336,0.000740,-0.007561,0.008098,0.005613,-0.005668,0.007259,0.008589
1.517911,0.000000,0.000000,0.000000,0.000790,-0.000269,0.000592,-0.009432,0.008243,0.007665,-0.007269,0.007007,0.009907
1.578628,0.000061,-0.002604,0.000000,0.000717,-0.003860,0.000474,-0.008827,0.008948,0.010346,-0.004253,0.006116,0.010196
1.639344,0.000061,-0.002604,0.000000,0.000574,-0.003088,0.000379,-0.004628,0.005001,0.008984,-0.003700,0.004625,0.006413
1.700061,0.000061,-0.002604,0.000000,0.000459,-0.002470,0.000303,-0.001853,0.003573,0.006469,-0.002253,0.004360,0.005202
1.760777,0.000061,-0.002604,0.000000,0.000367,-0.001976,0.000242,0.001816,0.002965,0.005551,-0.000248,0.004052,0.003759
1.821494,0.000061,-0.002604,0.000000,0.000294,-0.001581,0.000194,0.001176,0.001785,0.003249,-0.000204,0.003035,0.002055
1.882210,0.000061,-0.002604,0.000000,0.000235,-0.001265,0.000155,0.002360,0.000890,-0.000636,0.002356,0.001214,-0.001527
1.942927,0.000061,-0.002604,0.000000,0.000188,-0.001012,0.000124,0.004880,-0.000523,-0.004303,0.002676,0.000193,-0.003318
2.003643,0.004369,-0.000525,0.000000,0.006268,-0.001545,0.000099,0.003676,-0.001610,-0.006329,0.002019,-0.000856,-0.003221
2.064359,0.003047,0.000820,0.000000,0.003162,0.000648,0.000079,0.002478,-0.000217,-0.005764,-0.000359,0.000996,-0.003529
2.125076,0.003047,0.000820,0.000000,0.002530,0.000518,0.000064,0.004224,-0.001682,-0.008075,0.002863,-0.000594,-0.005987
2.185792,0.003047,0.000820,0.000000,0.002024,0.000415,0.000051,0.002848,-0.001951,-0.007612,0.001918,-0.000288,-0.004545
2.246509,0.003047,0.000820,0.000000,0.001619,0.000332,0.000041,0.001920,-0.001677,-0.006873,0.000231,-0.000053,-0.003554
2.307225,-0.000821,0.001204,0.000000,-0.004120,0.000802,0.000033,0.000647,-0.000777,-0.004981,0.000921,0.000003,-0.003365
2.367942,-0.000821,0.001204,0.000000,-0.003296,0.000642,0.000026,-0.000310,-0.000250,-0.003834,0.000189,-0.000037,-0.003181
2.428658,-0.005191,0.001729,0.000000,-0.002637,0.000513,0.000021,0.000003,0.000560,-0.003847,0.000466,0.000094,-0.003130
2.489375,-0.003868,0.000383,0.000000,-0.002109,0.000411,0.000017,0.001644,-0.000425,-0.003517,0.000696,0.000377,-0.002994
2.550091,-0.003868,0.000383,0.000000,-0.001688,0.000329,0.000013,0.000277,0.000198,-0.001607,0.001793,-0.000217,-0.002885
2.610808,-0.003868,0.000383,0.000000,-0.001350,0.000263,0.000011,0.001413,-0.000476,-0.002154,0.002654,-0.000930,-0.002830
2.671524,-0.003868,0.000383,0.000000,-0.001080,0.000210,0.000009,0.001836,-0.000478,-0.001950,0.001411,-0.000570,-0.001896
2.732240,0.000000,0.000000,0.000000,-0.000864,0.000168,0.000007,0.000919,-0.000768,-0.002347,0.000582,-0.000816,-0.002595
2.792957,0.002365,0.000201,0.000000,0.002620,0.000415,0.000005,0.001450,-0.000649,-0.002152,0.000661,-0.000525,-0.002293
2.853673,0.002365,0.000201,0.000000,0.002096,0.000332,0.000004,0.001672,-0.000368,-0.002145,0.001154,0.000095,-0.002409
2.914390,0.002365,0.000201,0.000000,0.001677,0.000266,0.000003,0.001853,-0.000749,-0.001928,0.001501,-0.000155,-0.002113
2.975106,0.002365,0.000201,0.000000,0.001341,0.000213,0.000003,0.000962,0.000530,-0.001201,0.001188,0.001148,-0.001162
3.035823,0.000311,0.001360,0.000000,-0.001803,0.001793,0.000002,-0.001271,0.002275,-0.000983,-0.000956,0.002605,-0.001147
3.096539,0.000311,0.001360,0.000000,-0.001442,0.001435,0.000002,0.000553,0.001536,-0.001378,0.001077,0.001224,-0.001103
3.157256,0.000311,0.001360,0.000000,-0.001154,0.001148,0.000001,0.001237,0.001396,-0.001487,0.001272,0.000423,-0.002112
3.217972,-0.002054,0.001160,0.000000,-0.000923,0.000918,0.000001,0.001049,0.001352,-0.001564,0.000949,0.000405,-0.002015
3.278689,-0.002054,0.001160,0.000000,-0.000738,0.000735,0.000001,0.002027,-0.000333,-0.001386,0.002756,-0.001520,-0.001938
3.339405,-0.002054,0.001160,0.000000,-0.000591,0.000588,0.000001,0.001905,-0.000054,-0.001467,0.002610,-0.001057,-0.001849
3.400121,-0.002054,0.001160,0.000000,-0.000473,0.000470,0.000001,0.001539,-0.000587,-0.001574,0.001564,-0.000320,-0.001101
3.460838,0.000000,0.000000,0.000000,-0.000378,0.000376,0.000000,0.002739,-0.001451,-0.000985,0.001025,0.000221,-0.000273
3.521554,0.000000,0.000000,0.000000,-0.000302,0.000301,0.000000,0.001773,-0.001187,-0.001195,0.001309,-0.000314,-0.000698
3.582271,0.000000,0.000000,0.000000,-0.000242,0.000241,0.000000,0.001919,-0.000836,-0.000580,0.001662,-0.000315,-0.000927
3.642987,0.000000,0.000000,0.000000,-0.000194,0.000193,0.000000,0.002197,-0.000967,-0.000465,0.001650,-0.000370,-0.000906
3.703704,0.000000,0.000000,0.000000,-0.000155,0.000154,0.000000,0.000834,0.000314,-0.000045,0.001409,-0.000345,-0.000463
3.764420,0.000000,0.000000,0.000000,-0.000124,0.000123,0.000000,0.000404,0.000455,0.000437,0.000930,0.000080,0.000006
3.825137,0.000000,0.000000,0.000000,-0.000099,0.000099,0.000000,0.000437,0.000272,0.000370,0.000266,0.000334,0.000289
3.885853,0.000000,0.000000,0.000000,-0.000079,0.000079,0.000000,0.000334,0.000147,0.000123,-0.000158,0.000569,0.000493
3.946570,0.000000,0.000000,0.000000,-0.000063,0.000063,0.000000,-0.000111,0.000408,0.000669,-0.000261,0.000330,0.000679
4.007286,0.000000,0.000000,0.000000,-0.000051,0.000050,0.000000,-0.001087,0.000928,0.001135,-0.000960,0.000928,0.000827
4.068002,0.000000,0.000000,0.000000,-0.000041,0.000040,0.000000,-0.001650,0.001302,0.001411,-0.001235,0.001148,0.000884
4.128719,0.000000,0.000000,0.000000,-0.000032,0.000032,0.000000,-0.001733,0.001320,0.001200,-0.001015,0.000895,0.000673
4.189435,0.000000,0.000000,0.000000,-0.000026,0.000026,0.000000,-0.001975,0.001314,0.001125,-0.001348,0.001062,0.000811
4.250152,0.000000,0.000000,0.000000,-0.000021,0.000021,0.000000,-0.001697,0.001163,0.001037,-0.001168,0.000909,0.000809
4.310868,0.000000,0.000000,0.000000,-0.000017,0.000017,0.000000,-0.001423,0.000958,0.001008,-0.000921,0.000742,0.000869
4.371585,0.000000,0.000000,0.000000,-0.000013,0.000013,0.000000,-0.001195,0.000980,0.000920,-0.000553,0.000500,0.000856
4.432301,0.000000,0.000000,0.000000,-0.000011,0.000011,0.000000,-0.000598,0.000472,0.000611,-0.000357,0.000352,0.000537
4.493018,0.000000,0.000000,0.000000,-0.000009,0.000008,0.000000,-0.000239,0.000157,0.000455,-0.000250,0.000246,0.000433
4.553734,0.000000,0.000000,0.000000,-0.000007,0.000007,0.000000,-0.000214,0.000159,0.000452,-0.000192,0.000177,0.000308
4.614451,0.000000,0.000000,0.000000,-0.000005,0.000005,0.000000,0.000177,-0.000099,0.000228,-0.000142,0.000125,0.000205
4.675167,0.000000,0.000000,0.000000,-0.000004,0.000004,0.000000,0.000208,-0.000141,0.000123,-0.000160,0.000102,0.000178
4.735883,0.000000,0.000000,0.000000,-0.000003,0.000003,0.000000,0.000207,-0.000160,-0.000030,-0.000115,0.000070,0.000149
4.796600,0.000000,0.000000,0.000000,-0.000003,0.000003,0.000000,0.000082,-0.000102,-0.000164,-0.000084,0.000043,0.000093
4.857316,0.000000,0.000000,0.000000,-0.000002,0.000002,0.000000,0.000021,-0.000068,-0.000059,-0.000067,0.000035,0.000074
4.918033,0.000000,0.000000,0.000000,-0.000002,0.000002,0.000000,-0.000002,-0.000030,-0.000038,-0.000051,0.000044,0.000091
4.978749,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000000,-0.000105,0.000036,-0.000006,-0.000176,0.000108,0.000080
5.039466,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000000,-0.000022,0.000036,0.000017,-0.000014,0.000070,0.000055
5.100182,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000000,-0.000013,0.000049,0.000062,-0.000045,0.000077,0.000120
5.160899,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000000,0.000099,0.000050,0.000079,0.000134,0.000051,0.000128
5.221615,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000000,-0.000945,0.000803,0.000121,-0.001345,0.001082,0.000134
5.282332,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.001363,0.000939,0.000175,-0.001662,0.001056,0.000183
5.343048,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.001482,0.000978,0.000409,-0.001494,0.000917,0.000505
5.403764,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.002360,0.001488,0.000659,-0.002560,0.001519,0.000762
5.464481,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.002617,0.001147,-0.000024,-0.002281,0.000722,-0.000357
5.525197,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.002992,0.001021,0.000343,-0.002383,0.000422,0.000306
5.585914,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.003081,0.000883,0.000695,-0.001862,0.000134,0.000769
5.646630,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.002180,0.000709,0.001995,-0.001680,0.000905,0.002466
5.707347,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.002006,0.000667,0.002476,-0.001687,0.000855,0.002723
5.768063,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.002235,0.000743,0.002641,-0.001834,0.000863,0.002768
5.828780,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.002062,0.000807,0.002807,-0.002590,0.001565,0.002805
5.889496,0.003633,-0.003041,0.000000,0.005086,-0.004257,0.000000,-0.003134,0.001854,0.005181,-0.003805,0.002224,0.004601
5.950213,0.003633,-0.003041,0.000000,0.004069,-0.003406,0.000000,-0.002716,0.001705,0.006081,-0.003017,0.001416,0.005532
6.010929,0.001731,-0.002459,0.000000,0.000593,-0.001909,0.000000,-0.002707,0.001884,0.005951,-0.002357,0.001180,0.004768
6.071645,0.001731,-0.002459,0.000000,0.000475,-0.001528,0.000000,-0.002612,0.001378,0.005179,-0.001943,0.001033,0.004584
6.132362,0.001731,-0.002459,0.000000,0.000380,-0.001222,0.000000,-0.002982,0.001799,0.006085,-0.002415,0.001546,0.005685
6.193078,0.001731,-0.002459,0.000000,0.000304,-0.000978,0.000000,-0.003081,0.001555,0.005826,-0.002555,0.001075,0.004776
6.253795,0.001731,-0.002459,0.000000,0.000243,-0.000782,0.000000,-0.002152,0.000925,0.005329,-0.001866,0.000852,0.003715
6.314511,-0.001901,0.000582,0.000000,0.000194,-0.000626,0.000000,-0.001518,0.000586,0.004780,-0.002338,0.001179,0.004561
6.375228,-0.004056,0.002199,0.000000,-0.002861,0.001763,0.000000,-0.003686,0.001997,0.004007,-0.004879,0.002555,0.004418
6.435944,-0.003752,0.000498,0.000000,-0.004525,-0.000156,0.000000,-0.004472,0.002307,0.004935,-0.004948,0.002526,0.005176
6.496661,-0.003752,0.000498,0.000000,-0.003620,-0.000125,0.000000,-0.004075,0.001855,0.003596,-0.003459,0.001477,0.003035
6.557377,-0.006315,0.002393,0.000000,-0.006485,0.002553,0.000000,-0.004439,0.001676,0.003201,-0.004138,0.001651,0.003894
6.618094,-0.006315,0.002393,0.000000,-0.005188,0.002043,0.000000,-0.003564,0.001280,0.004173,-0.002708,0.000604,0.004703
6.678810,-0.006315,0.002393,0.000000,-0.004150,0.001634,0.000000,-0.004673,0.001877,0.005702,-0.003541,0.001311,0.005798
6.739526,-0.006315,0.002393,0.000000,-0.003320,0.001307,0.000000,-0.006954,0.003553,0.005614,-0.006872,0.003893,0.006104
6.800243,-0.004161,0.000776,0.000000,-0.002656,0.001046,0.000000,-0.004738,0.002484,0.004986,-0.005403,0.003229,0.004773
6.860959,-0.006355,0.002793,0.000000,-0.007433,0.002094,0.000000,-0.003681,0.001125,0.002171,-0.003887,0.001163,0.001518
6.921676,-0.004937,0.001053,0.000000,-0.003961,-0.000761,0.000000,-0.005618,0.002434,0.005561,-0.005323,0.002219,0.004856
6.982392,-0.002374,-0.000842,0.000000,-0.003169,-0.000608,0.000000,-0.003719,0.000092,0.005968,-0.002970,-0.001034,0.005920
7.043109,-0.002768,-0.001793,0.000000,-0.003087,-0.001819,0.000000,-0.004690,0.001014,0.006680,-0.003133,-0.000254,0.007321
7.103825,-0.004382,0.002698,0.000000,-0.004729,0.004833,0.000000,-0.004875,0.000630,0.006882,-0.004140,0.000088,0.008174
7.164542,-0.004073,0.001921,0.001717,-0.003350,0.002779,0.002404,-0.001306,-0.002025,0.006157,-0.002355,-0.000803,0.006990
7.225258,-0.006702,0.004095,0.007767,-0.006362,0.005265,0.010393,-0.001036,-0.001641,0.008009,-0.001411,0.000009,0.008076
7.285974,-0.003626,0.002890,0.010393,-0.006091,0.003784,0.011991,-0.002780,-0.000092,0.011428,-0.003136,0.000756,0.008946
7.346691,-0.005044,0.004630,0.010393,-0.004873,0.003027,0.009593,-0.001171,-0.001094,0.010601,-0.002468,0.000492,0.009641
7.407407,-0.005044,0.004630,0.010393,-0.003898,0.002421,0.007674,-0.001394,0.000994,0.010803,-0.000998,0.000507,0.010030
7.468124,-0.004649,0.005581,0.010393,-0.003119,0.001937,0.006139,-0.001603,0.000562,0.010233,-0.001849,0.000374,0.009812
7.528840,-0.003036,0.001090,0.010393,-0.002495,0.001550,0.004912,0.000687,-0.001242,0.009855,0.000094,-0.001936,0.009637
7.589557,-0.003345,0.001867,0.008676,-0.001996,0.001240,0.003929,-0.001402,0.000021,0.011502,-0.001894,-0.000654,0.010467
7.650273,-0.000715,-0.000306,0.002626,-0.001597,0.000992,0.003143,-0.001874,0.000007,0.011258,-0.001702,0.000109,0.010515
7.710990,0.000000,0.000000,0.000000,-0.001277,0.000793,0.002515,-0.000814,-0.000520,0.010810,-0.001885,0.000098,0.010271
7.771706,0.000000,0.000000,0.000000,-0.001022,0.000635,0.002012,-0.002664,0.000256,0.010364,-0.004057,0.001052,0.010076
7.832423,-0.003009,0.001583,0.000000,-0.005030,0.002724,0.001609,-0.010663,0.003814,0.010239,-0.013468,0.005936,0.010203
7.893139,-0.003009,0.001583,0.000000,-0.004024,0.002179,0.001288,-0.013564,0.004940,0.010931,-0.015887,0.006294,0.010919
7.953855,-0.003009,0.001583,0.000000,-0.003219,0.001743,0.001030,-0.015025,0.006523,0.009089,-0.013182,0.005016,0.007945
8.014572,-0.003009,0.001583,0.000000,-0.002575,0.001394,0.000824,-0.014535,0.006049,0.008140,-0.011828,0.004245,0.007783
8.075288,-0.003938,0.002320,0.000000,-0.003361,0.002148,0.000659,-0.011884,0.003947,0.005108,-0.005938,0.001084,0.004124
8.136005,-0.003058,0.001761,0.000000,-0.001456,0.000936,0.000527,-0.012057,0.004395,0.005414,-0.005516,0.001506,0.005587
8.196721,-0.003058,0.001761,0.000000,-0.001165,0.000749,0.000422,-0.011861,0.004471,0.005597,-0.006688,0.002284,0.006585
8.257438,-0.000049,0.000179,0.000000,-0.000932,0.000599,0.000338,-0.009715,0.002707,0.005087,-0.012567,0.004453,0.006695
8.318154,-0.001525,0.000949,0.000000,-0.002812,0.001558,0.000270,-0.006171,0.001460,0.004788,-0.010205,0.003362,0.007694
8.378871,-0.001013,0.001632,-0.001377,-0.001533,0.002202,-0.001712,-0.001171,-0.002403,0.006986,-0.001636,-0.002738,0.008443
8.439587,-0.001013,0.001632,-0.001377,-0.001226,0.001762,-0.001370,-0.003867,-0.001947,0.007728,-0.006366,-0.001320,0.009220
8.500304,0.006933,-0.004359,-0.001377,0.008842,-0.005946,-0.001096,-0.002642,-0.003517,0.010899,0.000147,-0.005566,0.009714
8.561020,0.006594,-0.004679,-0.001377,0.007832,-0.005987,-0.000876,-0.009052,-0.001514,0.014783,-0.009623,-0.001010,0.015495
8.621736,0.006594,-0.004679,-0.001377,0.006265,-0.004789,-0.000701,-0.006536,-0.002812,0.012508,-0.006450,-0.001545,0.011327
8.682453,0.006594,-0.004679,-0.001377,0.005012,-0.003831,-0.000561,-0.001327,-0.004580,0.011724,-0.005085,-0.001087,0.009391
8.743169,0.008070,-0.005450,-0.001377,0.004010,-0.003065,-0.000449,-0.001090,-0.004419,0.010150,-0.003888,-0.000844,0.007648
8.803886,0.000707,-0.001084,0.000000,-0.006383,0.004615,-0.000359,-0.007671,0.000423,0.010403,-0.005796,0.000677,0.008760
8.864602,-0.003203,-0.001290,0.000000,-0.010581,0.003404,-0.000287,-0.005422,0.001489,0.011129,-0.006544,0.002904,0.010489
8.925319,-0.010219,0.003964,0.000000,-0.008465,0.002723,-0.000230,-0.009059,0.005067,0.009439,-0.005088,0.002821,0.008363
8.986035,-0.010761,0.004842,0.000000,-0.006772,0.002179,-0.000184,-0.001864,0.003048,0.004551,-0.003738,0.002874,0.007572
9.046752,-0.010761,0.004842,0.000000,-0.005418,0.001743,-0.000147,-0.003392,0.003891,0.005873,-0.003881,0.002742,0.006839
9.107468,-0.008008,0.001545,0.000000,-0.000479,-0.003222,-0.000118,-0.002615,0.002944,0.006267,-0.001942,0.001017,0.006353
9.168185,-0.008008,0.001545,0.000000,-0.000383,-0.002578,-0.000094,-0.004407,0.003139,0.005718,-0.003883,0.001113,0.004448
9.228901,-0.000031,-0.006740,0.000000,0.001270,-0.006594,-0.000075,0.002521,0.000593,0.003811,0.003908,-0.001323,0.003530
9.289617,0.003878,-0.002879,0.000000,0.001013,-0.000157,-0.000060,0.002878,-0.000765,0.001694,0.001718,-0.000596,0.003342
9.350334,0.003878,-0.002879,0.000000,0.000811,-0.000126,-0.000048,0.005147,-0.001807,-0.000737,0.004699,-0.001438,-0.000759
9.411050,0.008872,-0.001948,0.000000,0.007640,0.001202,-0.000039,0.005377,-0.002010,-0.001294,0.004414,-0.000818,-0.000505
9.471767,0.009966,-0.003406,0.000000,0.007644,-0.001079,-0.000031,0.006480,-0.002502,-0.002243,0.004184,-0.000901,-0.000950
9.532483,0.010349,-0.000460,-0.005051,0.010507,-0.001355,-0.007097,0.003899,-0.000158,-0.001571,0.000897,0.001385,0.001062
9.593200,0.010349,-0.000460,-0.005051,0.008405,-0.001084,-0.005677,0.003869,0.001247,-0.001045,-0.001654,0.003374,0.000952
9.653916,0.009223,0.002777,-0.005051,0.006724,-0.000867,-0.004542,-0.002568,0.003844,-0.000391,-0.003320,0.004122,0.001649
9.714633,0.007668,-0.001015,-0.004041,0.003200,-0.000885,-0.002219,-0.002077,0.003594,-0.000649,-0.003377,0.003410,0.001475
9.775349,0.007668,-0.001015,-0.004041,0.002560,-0.000708,-0.001775,-0.004089,0.004691,0.001689,-0.002194,0.003302,0.001021
9.836066,0.002674,-0.001946,-0.004041,0.002048,-0.000566,-0.001420,-0.002755,0.003305,0.002250,0.000767,0.001035,0.001704
9.896782,0.001580,-0.000488,-0.004041,0.001638,-0.000453,-0.001136,-0.001616,0.002604,0.002752,0.002861,-0.000400,0.001520
9.957498,-0.001557,-0.000137,0.001010,0.001311,-0.000362,-0.000909,0.000139,0.001321,0.000810,0.002296,-0.000011,0.000319
10.018215,-0.003162,-0.002404,0.001010,-0.001198,-0.003464,-0.000727,0.001387,0.000237,0.000957,0.001212,0.000740,0.000563
10.078931,-0.003162,-0.002404,0.001010,-0.000958,-0.002771,-0.000582,0.003851,-0.001164,-0.000982,0.002422,0.000053,-0.001376
10.139648,-0.001605,-0.002267,0.000000,-0.000767,-0.002217,-0.000465,0.005769,-0.002051,-0.002845,0.003902,-0.001088,-0.003554
10.200364,-0.001650,-0.002695,0.000000,-0.000677,-0.002373,-0.000372,0.006060,-0.003150,-0.004391,0.004037,-0.001834,-0.005166
10.261081,-0.001883,0.000102,0.000000,-0.000868,0.002018,-0.000298,0.006649,-0.003096,-0.006330,0.006576,-0.002999,-0.005959
10.321797,-0.001883,0.000102,0.000000,-0.000694,0.001615,-0.000238,0.004208,-0.002085,-0.008101,0.004092,-0.002211,-0.007091
10.382514,-0.001883,0.000102,0.000000,-0.000556,0.001292,-0.000191,0.003991,-0.002555,-0.009119,0.002977,-0.002117,-0.007996
10.443230,-0.002389,0.002211,0.000000,-0.003399,0.000811,-0.000153,0.004198,-0.003048,-0.009167,0.002046,-0.001636,-0.006155
10.503947,0.000182,0.001042,0.000288,0.000881,-0.000987,0.000281,0.003885,-0.002891,-0.008742,0.002650,-0.001628,-0.006155
10.564663,0.000182,0.001042,0.000288,0.000705,-0.000790,0.000225,0.002798,-0.001741,-0.005597,0.002563,-0.000822,-0.002975
10.625379,0.000228,0.001470,0.000288,0.000564,-0.000632,0.000180,0.003845,-0.002132,-0.003765,0.004432,-0.002170,-0.002138
10.686096,0.000461,-0.001327,0.000288,0.000451,-0.000505,0.000144,0.001632,-0.001492,-0.003363,0.003794,-0.002372,-0.002973
10.746812,0.000461,-0.001327,0.000288,0.000361,-0.000404,0.000115,0.003015,-0.001936,-0.002559,0.003803,-0.002331,-0.003577
10.807529,-0.002439,-0.002712,0.000288,-0.003771,-0.002262,0.000092,0.002816,-0.000543,-0.001779,0.002465,-0.000263,-0.004093
10.868245,-0.000328,-0.002553,0.000288,-0.003017,-0.001809,0.000074,0.002990,-0.000350,-0.001355,0.001882,0.000117,-0.002439
10.928962,-0.002900,-0.001385,0.000000,-0.002414,-0.001448,0.000059,0.002332,-0.000023,-0.000370,0.001597,0.000234,-0.001802
10.989678,-0.002900,-0.001385,0.000000,-0.001931,-0.001158,0.000047,0.002830,-0.000867,-0.002764,0.002418,-0.000515,-0.002845
11.050395,-0.002900,-0.001385,0.000000,-0.001545,-0.000926,0.000038,0.000139,0.001340,-0.001611,0.000549,0.001166,-0.000420
11.111111,-0.002900,-0.001385,0.000000,-0.001236,-0.000741,0.000030,0.000473,0.001339,-0.001707,0.001155,0.000296,-0.001734
11.171828,-0.002900,-0.001385,0.000000,-0.000989,-0.000593,0.000024,-0.000443,0.001690,-0.000737,0.000409,0.000294,-0.001227
11.232544,0.000000,0.000000,0.000000,-0.000791,-0.000474,0.000019,-0.000128,0.000641,-0.000122,0.000191,0.000369,-0.001351
11.293260,0.000000,0.000000,0.000000,-0.000633,-0.000379,0.000015,-0.000002,0.001046,-0.000498,0.000238,0.001190,-0.000773
11.353977,0.000000,0.000000,0.000000,-0.000506,-0.000304,0.000012,-0.000157,0.001242,-0.000388,0.000066,0.001365,-0.000315
11.414693,0.000000,0.000000,0.000000,-0.000405,-0.000243,0.000010,-0.000737,0.001672,0.000415,0.000382,0.000993,-0.000531
11.475410,0.000000,0.000000,0.000000,-0.000324,-0.000194,0.000008,-0.000359,0.000980,-0.000796,-0.000552,0.001404,-0.000264
11.536126,0.000000,0.000000,0.000000,-0.000259,-0.000155,0.000006,-0.000925,0.001808,0.000075,-0.000517,0.001644,-0.000390
11.596843,0.000000,0.000000,0.000000,-0.000207,-0.000124,0.000005,-0.000511,0.001786,-0.000056,-0.000350,0.001342,-0.000335
11.657559,0.000000,0.000000,0.000000,-0.000166,-0.000099,0.000004,-0.000577,0.001811,0.000364,-0.000509,0.001244,-0.000049
11.718276,0.000000,0.000000,0.000000,-0.000133,-0.000080,0.000003,-0.001085,0.001703,0.000128,-0.001033,0.001737,-0.000063
11.778992,0.000000,0.000000,0.000000,-0.000106,-0.000064,0.000003,-0.000710,0.001426,-0.000295,-0.000425,0.001416,-0.000339
11.839709,0.000000,0.000000,0.000000,-0.000085,-0.000051,0.000002,-0.000670,0.001297,-0.000347,0.000044,0.000853,-0.000622
11.900425,0.000000,0.000000,0.000000,-0.000068,-0.000041,0.000002,0.000129,0.000743,-0.000709,0.000296,0.000516,-0.000844
11.961141,0.000000,0.000000,0.000000,-0.000054,-0.000033,0.000001,0.000555,0.000135,-0.000788,0.000758,0.000083,-0.000964
12.021858,0.000000,0.000000,0.000000,-0.000043,-0.000026,0.000001,0.000660,-0.000015,-0.000953,0.000818,-0.000116,-0.001026
12.082574,0.000000,0.000000,0.000000,-0.000035,-0.000021,0.000001,0.000846,-0.000147,-0.001357,0.000685,-0.000109,-0.001167
